1000	309
1001	372
1002	577
1003	649
1004	890
1005	783
1006	733
1007	502
1008	392
1009	359
1010	344
1011	382
1012	393
1013	464
1014	525
1015	570
1016	467
1017	424
1018	394
1019	420
1020	389
1021	341
1022	261
1023	175
1024	204
1025	246
1026	277
1027	268
1028	298
1029	290
1030	297
1031	287
1032	220
1033	254
1034	229
1035	312
1036	324
1037	486
1038	415
1039	475
1040	404
1041	464
1042	447
1043	411
1044	361
1045	327
1046	290
1047	267
1048	247
1049	246
1050	253
1051	240
1052	147
1053	88
1054	161
1055	280
1056	475
1057	509
1058	464
1059	402
1060	425
1061	365
1062	423
1063	374
1064	445
1065	366
1066	332
1067	322
1068	442
1069	429
1070	473
1071	438
1072	581
1073	531
1074	479
1075	343
1076	405
1077	421
1078	619
1079	677
1080	931
1081	673
1082	680
1083	573
1084	626
1085	586
1086	640
1087	606
1088	585
1089	553
1090	596
1091	571
1092	545
1093	400
1094	328
1095	334
1096	391
1097	493
1098	575
1099	554
1100	592
1101	597
1102	534
1103	588
1104	654
1105	762
1106	694
1107	560
1108	571
1109	591
1110	643
1111	606
1112	593
1113	541
1114	489
1115	486
1116	492
1117	520
1118	515
1119	514
1120	539
1121	562
1122	600
1123	553
1124	564
1125	489
1126	433
1127	500
1128	591
1129	685
1130	585
1131	513
1132	484
1133	469
1134	441
1135	509
1136	555
1137	561
1138	647
1139	694
1140	808
1141	820
1142	699
1143	489
1144	427
1145	434
1146	504
1147	511
1148	619
1149	611
1150	746
1151	771
1152	611
1153	447
1154	338
1155	277
1156	238
1157	311
1158	403
1159	418
1160	446
1161	464
1162	427
1163	408
1164	324
1165	286
1166	295
1167	337
1168	386
1169	529
1170	653
1171	681
1172	584
1173	491
1174	483
1175	473
1176	374
1177	433
1178	351
1179	329
1180	293
1181	290
1182	327
1183	437
1184	539
1185	664
1186	810
1187	547
1188	483
1189	376
1190	468
1191	478
1192	690
1193	757
1194	1067
1195	820
1196	881
1197	638
1198	541
1199	367
1200	335
1201	279
1202	379
1203	399
1204	516
1205	566
1206	704
1207	622
1208	614
1209	477
1210	404
1211	389
1212	470
1213	504
1214	556
1215	529
1216	583
1217	435
1218	338
1219	233
1220	262
1221	267
1222	325
1223	288
1224	330
1225	366
1226	447
1227	405
1228	430
1229	372
1230	359
1231	311
1232	312
1233	314
1234	321
1235	395
1236	383
1237	491
1238	541
1239	619
1240	570
1241	543
1242	441
1243	472
1244	402
1245	521
1246	575
1247	752
1248	562
1249	631
1250	498
1251	535
1252	389
1253	429
1254	308
1255	507
1256	644
1257	820
1258	499
1259	424
1260	401
1261	552
1262	497
1263	416
1264	358
1265	360
1266	364
1267	420
1268	328
1269	286
1270	236
1271	366
1272	367
1273	440
1274	386
1275	412
1276	301
1277	263
1278	158
1279	112
1280	68
1281	169
1282	239
1283	387
1284	451
1285	374
1286	300
1287	201
1288	270
1289	280
1290	286
1291	277
1292	338
1293	353
1294	414
1295	359
1296	316
1297	213
1298	226
1299	188
1300	279
1301	278
1302	291
1303	212
1304	203
1305	156
1306	205
1307	302
1308	328
1309	244
1310	248
1311	255
1312	356
1313	349
1314	369
1315	317
1316	400
1317	342
1318	279
1319	255
1320	266
1321	230
1322	272
1323	242
1324	237
1325	211
1326	214
1327	170
1328	188
1329	199
1330	264
1331	304
1332	362
1333	337
1334	342
1335	292
1336	364
1337	415
1338	411
1339	339
1340	282
1341	331
1342	308
1343	375
1344	394
1345	486
1346	460
1347	488
1348	415
1349	313
1350	274
1351	274
1352	366
1353	463
1354	627
1355	689
1356	740
1357	593
1358	641
1359	613
1360	588
1361	519
1362	549
1363	579
1364	583
1365	675
1366	784
1367	671
1368	564
1369	665
1370	709
1371	818
1372	831
1373	770
1374	757
1375	674
1376	504
1377	350
1378	262
1379	266
1380	318
1381	360
1382	415
1383	444
1384	566
1385	528
1386	424
1387	326
1388	335
1389	296
1390	312
1391	287
1392	266
1393	306
1394	296
1395	237
1396	146
1397	158
1398	202
1399	274
1400	348
1401	393
1402	362
1403	319
1404	278
1405	214
1406	189
1407	212
1408	216
1409	253
1410	260
1411	267
1412	218
1413	280
1414	251
1415	298
1416	299
1417	422
1418	384
1419	397
1420	306
1421	302
1422	191
1423	215
1424	189
1425	174
1426	196
1427	231
1428	277
1429	309
1430	308
1431	213
1432	251
1433	279
1434	298
1435	275
1436	276
1437	238
1438	283
1439	211
1440	253
1441	215
1442	205
1443	148
1444	191
1445	149
1446	184
1447	111
1448	167
1449	156
1450	196
1451	184
1452	220
1453	247
1454	327
1455	294
1456	250
1457	172
1458	149
1459	121
1460	123
1461	129
1462	190
1463	243
1464	342
1465	266
1466	212
1467	160
1468	225
1469	263
1470	366
1471	341
1472	286
1473	169
1474	157
1475	173
1476	197
1477	268
1478	274
1479	236
1480	204
1481	260
1482	266
1483	264
1484	223
1485	273
1486	244
1487	246
1488	179
1489	207
1490	235
1491	280
1492	253
1493	248
1494	272
1495	305
1496	296
1497	302
1498	288
1499	272
1500	304
1501	305
1502	288
1503	262
1504	289
1505	303
1506	321
1507	278
1508	298
1509	224
1510	273
1511	209
1512	209
1513	233
1514	290
1515	322
1516	321
1517	317
1518	328
1519	309
1520	245
1521	230
1522	218
1523	208
1524	194
1525	186
1526	183
1527	206
