Production rate of Ti-44 by GCR (all) in meteoroid 70cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,12.09,19.18,26.27,33.36,40.45,47.54,54.63,61.72,68.81,75.9,82.99,90.08,97.17,104.26,111.35,118.44,125.53,132.62,139.71,146.8,153.89,160.98,168.07,175.16,182.25,189.34,196.43,203.52,210.61,217.7,224.79,231.88,238.97,246.06,253.15
0,4.123436593161801e-05,3.959659399067368e-05,3.8153263639864e-05,3.7495794499269996e-05,3.400810836197825e-05,3.288953233777476e-05,3.170327517686505e-05,3.095817691042569e-05,3.022086448829735e-05,2.9511166473314865e-05,2.885434048145983e-05,2.8242588599193648e-05,2.7648415556078528e-05,2.7295407666674353e-05,2.6810705656383454e-05,2.6458693260862816e-05,2.609092663874098e-05,2.5694544867961183e-05,2.530512276784114e-05,2.495346626533609e-05,2.4572187486369902e-05,2.4306382912437493e-05,2.4035677776023327e-05,2.3741459125113133e-05,2.345047932731494e-05,2.325472754638443e-05,2.305213885282796e-05,2.2837465897351214e-05,2.271758856284161e-05,2.2550023160132997e-05,2.24400159710777e-05,2.232571707014705e-05,2.2165321016216243e-05,2.228860322230612e-05,2.2011613250812683e-05,2.190168047417922e-05,2.1743300916179207e-05,2.1804582999031013e-05,2.2760603639081417e-05
50,3.569374538671653e-05,3.478986495884891e-05,3.38157181698961e-05,3.340808675112198e-05,3.0722579248375016e-05,2.9932084030806325e-05,2.9033933737898827e-05,2.8466364279057245e-05,2.7886394453324405e-05,2.7313687693439565e-05,2.6778521373059028e-05,2.6265796556158917e-05,2.575749135690375e-05,2.5461570316274572e-05,2.50437580249115e-05,2.474317933932801e-05,2.442726738395607e-05,2.408415438621003e-05,2.374288706976571e-05,2.343515915277883e-05,2.3098007829262305e-05,2.2868963196578606e-05,2.263157483870115e-05,2.2370114897618395e-05,2.2106671694411952e-05,2.1936635483406062e-05,2.1754211547555917e-05,2.1560791415898023e-05,2.14550386764346e-05,2.129732943020935e-05,2.120669212849483e-05,2.109132820967592e-05,2.0951810431909878e-05,2.1064321799421854e-05,2.08119654338736e-05,2.0708723835935986e-05,2.0559643099172887e-05,2.0632133435758592e-05,2.1532535288898266e-05
100,3.154324256668291e-05,3.1011139995092394e-05,3.0339568482830073e-05,3.0099599371101265e-05,2.7989843957768436e-05,2.743890912969045e-05,2.675847291615644e-05,2.63272235327861e-05,2.5869752554658597e-05,2.5404777067512437e-05,2.4966443492433954e-05,2.4534429007868773e-05,2.4097010280273225e-05,2.3847970331439097e-05,2.348578937473546e-05,2.3227613502204374e-05,2.2954777472873127e-05,2.2656022800471168e-05,2.2355156921387694e-05,2.208412184517437e-05,2.1784164510983754e-05,2.158580103987328e-05,2.1376412604420614e-05,2.1142853120911035e-05,2.0902993346194994e-05,2.075461551247912e-05,2.058973422182782e-05,2.0414878575939825e-05,2.0321172456308763e-05,2.0172300665873416e-05,2.009797465950192e-05,1.9982379857205965e-05,1.986050302500224e-05,1.9963930655829302e-05,1.973294717425719e-05,1.9635547144232957e-05,1.9495176249260133e-05,1.9576873285970536e-05,2.0428756926229613e-05
150,2.8244907765229463e-05,2.7937382014734347e-05,2.747665876965136e-05,2.7354665961608196e-05,2.567573668844728e-05,2.5304892114947792e-05,2.4792769355050654e-05,2.4468279054250827e-05,2.4107981622578095e-05,2.372929393084624e-05,2.336929200114237e-05,2.3003939372044828e-05,2.2625727298624613e-05,2.2415656484387567e-05,2.2100266724188392e-05,2.1877477430951802e-05,2.1640835609282075e-05,2.137944081343934e-05,2.1112859525993603e-05,2.0872838295393218e-05,2.060458576529759e-05,2.043211039371048e-05,2.0246510828606695e-05,2.0036961518493537e-05,1.9817516864134422e-05,1.9687541298189075e-05,1.9538053743001414e-05,1.9379516495578832e-05,1.929618041652914e-05,1.915529940643382e-05,1.909479448976627e-05,1.8979618065239467e-05,1.88727665724778e-05,1.8968474908956357e-05,1.8756159541098358e-05,1.8663911457215726e-05,1.853165179014586e-05,1.8620957316604862e-05,1.9430014884324664e-05
200,2.554035656375212e-05,2.5379960747759237e-05,2.5072483663306122e-05,2.503599813882087e-05,2.3688683189212662e-05,2.345602611691864e-05,2.3076267126765444e-05,2.2836661915771353e-05,2.2554576508890788e-05,2.22460067571547e-05,2.195018919135221e-05,2.1640494464856405e-05,2.131221911958178e-05,2.1134867415448793e-05,2.085920554459485e-05,2.066625002233656e-05,2.0460310553815544e-05,2.0230682531335206e-05,1.9993475260253796e-05,1.9779927912968327e-05,1.9538957064127e-05,1.9388525889242548e-05,1.9223323006277624e-05,1.9034614864194235e-05,1.883300121852616e-05,1.871877901315431e-05,1.8582895794628267e-05,1.8438780605017378e-05,1.8364440032030208e-05,1.823083229708905e-05,1.818210029271999e-05,1.8067843783321786e-05,1.797387645087692e-05,1.8062978837531785e-05,1.786706669558822e-05,1.7779400808902663e-05,1.765467036163118e-05,1.7750286936485027e-05,1.852117428672873e-05
250,2.3275419412344478e-05,2.3216066572157688e-05,2.302306165131598e-05,2.304979054973293e-05,2.196310961488369e-05,2.1838106931891473e-05,2.156383626644123e-05,2.139254042578232e-05,2.1174143452893455e-05,2.0923225708831575e-05,2.0680556051222247e-05,2.0417755011192615e-05,2.013195140835384e-05,1.998230601403332e-05,1.9740647807351013e-05,1.95730646957841e-05,1.9393381091741526e-05,1.919098580145213e-05,1.897915351279515e-05,1.8788396207692343e-05,1.8571091335829994e-05,1.8439578717093145e-05,1.8292002043407775e-05,1.812151784135527e-05,1.7935597437296558e-05,1.7834949300098157e-05,1.7711161471979837e-05,1.7579853784460644e-05,1.7513367403123136e-05,1.7386415846222257e-05,1.7347757562114536e-05,1.7234805173303842e-05,1.715195105929451e-05,1.723536270015011e-05,1.7053942398781253e-05,1.6970381237638716e-05,1.685262786263746e-05,1.6953488574215202e-05,1.7690075608467683e-05
300,2.1348485834680774e-05,2.1360644878387566e-05,2.1254810789757134e-05,2.13289019329624e-05,2.045041943889196e-05,2.0410251991848865e-05,2.0220949855087135e-05,2.010516146692569e-05,1.99391242537594e-05,1.973607501912396e-05,1.9537803316672208e-05,1.931481890888308e-05,1.906540154790943e-05,1.8939390383881664e-05,1.8727041079607695e-05,1.8581200113402293e-05,1.842412834786186e-05,1.824524577905277e-05,1.8055492022926785e-05,1.788449803065068e-05,1.7687867462045733e-05,1.7572701982336975e-05,1.7440462378553874e-05,1.7286015609734466e-05,1.7113998749119066e-05,1.7025114473214857e-05,1.691213629988994e-05,1.6792251621423734e-05,1.67326617282913e-05,1.661182934796231e-05,1.658182455511008e-05,1.647046741965636e-05,1.639724917484172e-05,1.6475727329923747e-05,1.6307174751403243e-05,1.6227313384872756e-05,1.6116020754398572e-05,1.6221239113694352e-05,1.6926785649747702e-05
350,1.9688479755126805e-05,1.975225975435296e-05,1.97137441658468e-05,1.982362396679128e-05,1.9113637224507225e-05,1.9140907349515343e-05,1.9020636517987204e-05,1.8950312436535973e-05,1.882766490001499e-05,1.8664691320179907e-05,1.850378644384193e-05,1.831483704329705e-05,1.809679246094738e-05,1.7991071239949318e-05,1.7804140587094464e-05,1.767705527902354e-05,1.7539577711280594e-05,1.7381123867648874e-05,1.721070269245801e-05,1.7056958380015936e-05,1.6878500850916574e-05,1.677754566124696e-05,1.6658732662454417e-05,1.6518478607432532e-05,1.6358851623101522e-05,1.6280214977923135e-05,1.6176941254985997e-05,1.6067284911220376e-05,1.601378062936914e-05,1.589859563470454e-05,1.5876049447399146e-05,1.576650485213469e-05,1.57016808850953e-05,1.5775855863743372e-05,1.5618782448297555e-05,1.5542273964204683e-05,1.5436963443483463e-05,1.5545796528212346e-05,1.6223079854089446e-05
400,1.8243617785945564e-05,1.8345128542253157e-05,1.835913851408836e-05,1.84961813852376e-05,1.79240300599503e-05,1.8005257086941956e-05,1.794146247245918e-05,1.7908619607186537e-05,1.782216894312595e-05,1.7692985331411663e-05,1.756373232158807e-05,1.7404046921469492e-05,1.7213206621373337e-05,1.7125002444514476e-05,1.6960237703307538e-05,1.6849427551913775e-05,1.6729022441675405e-05,1.6588417227119835e-05,1.643502010385268e-05,1.6296418332502476e-05,1.6134023473469294e-05,1.604548714337328e-05,1.5938492270428873e-05,1.5810861191496214e-05,1.566233245134587e-05,1.559266404414607e-05,1.549813753924221e-05,1.5397672856359956e-05,1.5349562255931187e-05,1.5239606837208109e-05,1.5223508063384047e-05,1.5115934669492709e-05,1.5058454682535011e-05,1.5128854020370244e-05,1.4982065869091296e-05,1.490861044543152e-05,1.4808840697799781e-05,1.4920661390338621e-05,1.557207111229994e-05
