Production rate of Ti-44 by GCR (all) in meteoroid 90cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,12.02,19.04,26.06,33.08,40.1,47.12,54.14,61.16,68.18,75.2,82.22,89.24,96.26,103.28,110.3,117.32,124.34,131.36,138.38,145.4,152.42,159.44,166.46,173.48,180.5,187.52,194.54,201.56,208.58,215.6,222.62,229.64,236.66,243.68,250.7,257.72,264.74,271.76,278.78,285.8,292.82,299.84,306.86,313.88,320.9,327.92
450,1.585574342434271e-05,1.5988408450172214e-05,1.6088116498895863e-05,1.6225773898122135e-05,1.5859772593814118e-05,1.5987688324263223e-05,1.5880272086867296e-05,1.581298090837673e-05,1.5735545917486683e-05,1.5578869094240563e-05,1.5434104836243143e-05,1.5240209428131517e-05,1.5086488570519297e-05,1.4933670272874226e-05,1.4764257808836816e-05,1.4646097518221432e-05,1.4477429736853148e-05,1.4258460708652182e-05,1.4109000773018783e-05,1.3904845738533383e-05,1.374634188482817e-05,1.3571854191672706e-05,1.3384454773455191e-05,1.3261591505879915e-05,1.3060283021181739e-05,1.2922326485721338e-05,1.2803212590224864e-05,1.267191338980208e-05,1.2493040340818927e-05,1.2422812179462387e-05,1.230855815398985e-05,1.2197535887570893e-05,1.2079595168405837e-05,1.1994361980579255e-05,1.1872916264160938e-05,1.1761495032193334e-05,1.1679676759132795e-05,1.1607580667118242e-05,1.1451576182824435e-05,1.1424784783054586e-05,1.1410514294879432e-05,1.1318481899808497e-05,1.1254654553363858e-05,1.1180983145103385e-05,1.1104638752472904e-05,1.1100027232251148e-05,1.0972909512025798e-05,1.1057066555906991e-05,1.0941947051558655e-05,1.0774053606025059e-05
500,1.4792872180221322e-05,1.4945976297639805e-05,1.5074685694599592e-05,1.5229559833143293e-05,1.4952091522340147e-05,1.5115080294012524e-05,1.5050581875904346e-05,1.5012238174015439e-05,1.4961199189966263e-05,1.4831469439404373e-05,1.4711367658071312e-05,1.4542424844038336e-05,1.4409525387507473e-05,1.4273721030044512e-05,1.412118702960553e-05,1.4018088207356177e-05,1.3864560507522482e-05,1.3662753122598712e-05,1.3528043629633082e-05,1.333909905775471e-05,1.319351245758301e-05,1.303183097998921e-05,1.2858005806092831e-05,1.2745851181547672e-05,1.2556906959042231e-05,1.242940731125184e-05,1.2318627887238477e-05,1.2195601532734608e-05,1.2026564237308322e-05,1.1961014642203617e-05,1.1855493260449087e-05,1.1751521005335879e-05,1.1640192431619949e-05,1.1560854165187583e-05,1.1446379419844488e-05,1.1340145398799127e-05,1.1263628886151892e-05,1.11968478128037e-05,1.1047962297716129e-05,1.1022648506278758e-05,1.1009721758497192e-05,1.0923431519857604e-05,1.0862719863919817e-05,1.0792477760240689e-05,1.0720293844795825e-05,1.0715265406899218e-05,1.0593878968212517e-05,1.0675485298102006e-05,1.0560130172376124e-05,1.0391099910901498e-05
550,1.3847720226168362e-05,1.401580648717695e-05,1.416719257829949e-05,1.4335184019130077e-05,1.413154211910415e-05,1.4322827589708058e-05,1.4294328489046852e-05,1.4280442080929625e-05,1.4251882497125475e-05,1.4145425612859508e-05,1.404666853418976e-05,1.3899616632557114e-05,1.3785000631066225e-05,1.3664259680968248e-05,1.3526724147489073e-05,1.343693835301179e-05,1.329692722141571e-05,1.311054031798007e-05,1.2988969680702445e-05,1.2813739655666379e-05,1.267974000261917e-05,1.2529616368324478e-05,1.2368066985815194e-05,1.2265527511304165e-05,1.2087863847876377e-05,1.1969822805436388e-05,1.1866597993197028e-05,1.1751135619299136e-05,1.1591163952787624e-05,1.1529857785922683e-05,1.1432260198701113e-05,1.1334731335505512e-05,1.1229466048379944e-05,1.1155488277348129e-05,1.1047427791943767e-05,1.0945992294880158e-05,1.087433456748965e-05,1.0812370728754523e-05,1.0670072357402492e-05,1.0646118941757401e-05,1.0634359310357787e-05,1.0553306305452704e-05,1.0495503380750301e-05,1.0428436751995104e-05,1.0360082373284742e-05,1.0354684430824058e-05,1.023859850668532e-05,1.0317824257187923e-05,1.0202343240444793e-05,1.0032882068709345e-05
600,1.3002286586344393e-05,1.3181228624344768e-05,1.335031362107506e-05,1.3528200028238813e-05,1.3386445847659725e-05,1.3600549758434894e-05,1.3602356710572487e-05,1.3609207099777013e-05,1.3599862332329009e-05,1.3513592316304256e-05,1.343338305335285e-05,1.3305610581541492e-05,1.3207107171576037e-05,1.3099753502853067e-05,1.2975598192481887e-05,1.2897622259562462e-05,1.2769724724699307e-05,1.2597245687915689e-05,1.2487420990236948e-05,1.232460243194272e-05,1.220103488255215e-05,1.2061379504824984e-05,1.1910970938911813e-05,1.1817093044579237e-05,1.1649754110610134e-05,1.1540295924892758e-05,1.1443940463430667e-05,1.1335413446616596e-05,1.1183818688541262e-05,1.1126374434208446e-05,1.1035985494167998e-05,1.0944362116404227e-05,1.0844673777579548e-05,1.0775585126411012e-05,1.0673441387710875e-05,1.0576455583809391e-05,1.0509262274843677e-05,1.0451676733871485e-05,1.0315490854785752e-05,1.0292791212173675e-05,1.0282049054221162e-05,1.0205786955477859e-05,1.0150702092438242e-05,1.008658414617873e-05,1.0021763050548919e-05,1.0016039711607003e-05,9.904867444054133e-06,9.981864777130752e-06,9.866358056741202e-06,9.697051884651002e-06
650,1.2242060271274194e-05,1.2428703830267126e-05,1.2611534996648826e-05,1.2796764375476442e-05,1.2707120507115719e-05,1.293958233748693e-05,1.2966977022038867e-05,1.2991460446398221e-05,1.2998591188525336e-05,1.2929898750114405e-05,1.2865864834600709e-05,1.2755131638515188e-05,1.2670874041899293e-05,1.2575459349821815e-05,1.2463283615049762e-05,1.2395818326309421e-05,1.2278815341446885e-05,1.2118923012153554e-05,1.2019634052398477e-05,1.1868085791946944e-05,1.1753942531877005e-05,1.1623799521090447e-05,1.148353459739804e-05,1.1397482726028366e-05,1.1239621465004538e-05,1.1137974356839043e-05,1.104788342780043e-05,1.0945731961127171e-05,1.080189580789658e-05,1.0747977396950859e-05,1.0664162423940842e-05,1.0577965576729174e-05,1.0483421347506603e-05,1.0418804281997777e-05,1.0322130991495419e-05,1.0229280702210048e-05,1.0166199341516076e-05,1.0112603508305744e-05,9.982104638390353e-06,9.960561731356093e-06,9.950709698522914e-06,9.8788423140026e-06,9.826299672783493e-06,9.764926943928361e-06,9.703372988539853e-06,9.697365006010707e-06,9.590757854285408e-06,9.665663554201564e-06,9.550222197132838e-06,9.381557312576939e-06
700,1.1555204461490972e-05,1.1747117430585866e-05,1.1940532475193215e-05,1.21310712545395e-05,1.2085467939229144e-05,1.2332633352479288e-05,1.2381680669040096e-05,1.2421192071865152e-05,1.2442485977031299e-05,1.2389151573354274e-05,1.2339269203171343e-05,1.2243643689983769e-05,1.2172018782529346e-05,1.208728527566113e-05,1.1985870646802723e-05,1.1927787563477749e-05,1.1820614567505065e-05,1.1672149309744633e-05,1.1582339597529192e-05,1.1441057368624392e-05,1.1335454639949173e-05,1.1213981446369829e-05,1.1082979934335757e-05,1.1004018706018293e-05,1.0854881183556496e-05,1.0760362129221172e-05,1.0675999721261043e-05,1.0579723356863196e-05,1.0443088748555591e-05,1.0392398862033847e-05,1.0314592622761209e-05,1.0233394214115827e-05,1.014360730036705e-05,1.00830905219519e-05,9.99148592542477e-06,9.90248725060847e-06,9.84320167574222e-06,9.793250265103172e-06,9.668055445975174e-06,9.647580850530744e-06,9.638510119796505e-06,9.570684390518089e-06,9.520521645807013e-06,9.461710900284159e-06,9.403184212606594e-06,9.396929042201449e-06,9.294572043302075e-06,9.367509642665884e-06,9.252216140959514e-06,9.084595742670633e-06
750,1.0931962949483411e-05,1.1127257323300733e-05,1.1328710458174922e-05,1.1522930151934094e-05,1.151466097808042e-05,1.1773520080124146e-05,1.1840919523467517e-05,1.1893260432215638e-05,1.1926754996352828e-05,1.1886880268507537e-05,1.1849414208696615e-05,1.176722292940606e-05,1.170683052005861e-05,1.1631680774988222e-05,1.1539962301508915e-05,1.1490276906593108e-05,1.1391999946090702e-05,1.1253939278632277e-05,1.1172682442202203e-05,1.1040778479899041e-05,1.0942937860309292e-05,1.0829388614894007e-05,1.0706870143508967e-05,1.06343497182437e-05,1.0493262192320116e-05,1.0405264359034574e-05,1.0326153632516459e-05,1.0235303393845545e-05,1.010536680063437e-05,1.0057641343388753e-05,9.985338817219905e-06,9.908754866245e-06,9.82337831282498e-06,9.766630432404108e-06,9.679731707095145e-06,9.594327324107184e-06,9.538552993085626e-06,9.49193815089439e-06,9.371701397556813e-06,9.352214452668275e-06,9.343831673395044e-06,9.279731836688884e-06,9.231798991593909e-06,9.175384625383822e-06,9.119668358511532e-06,9.1132002837687e-06,9.014808014600279e-06,9.085889551539914e-06,8.97081842304782e-06,8.8045761310965e-06
800,1.0364220015476215e-05,1.0561422757218775e-05,1.0768853834030528e-05,1.0965445347173369e-05,1.0988902502864438e-05,1.1256964744876761e-05,1.1339933954745292e-05,1.1403239842553633e-05,1.144726130668411e-05,1.1419214486976972e-05,1.1392669946436972e-05,1.1322456756311644e-05,1.1272076448182677e-05,1.1205548853217461e-05,1.1122591729393911e-05,1.108044150943413e-05,1.0990237715049273e-05,1.0861676313038042e-05,1.0788156759478281e-05,1.0664843024750271e-05,1.0574076051708358e-05,1.046778782710962e-05,1.0353057782565273e-05,1.0286401757623209e-05,1.0152759917082321e-05,1.0070742213613854e-05,9.996457467511349e-06,9.91062922575407e-06,9.786934119420118e-06,9.741937627787853e-06,9.674686224381332e-06,9.602371187876723e-06,9.521092678831104e-06,9.467816920652484e-06,9.385295422141381e-06,9.303251435366582e-06,9.250731470250423e-06,9.20717784352659e-06,9.09158547620573e-06,9.073012523956674e-06,9.065237329358823e-06,9.004580023416365e-06,8.958738338724312e-06,8.904570180125289e-06,8.851467754697765e-06,8.84481805140061e-06,8.750131171952214e-06,8.819458654211813e-06,8.704677056898727e-06,8.540088022317474e-06
850,9.845168667145387e-06,1.004312655388183e-05,1.0254861336001676e-05,1.0452769402986153e-05,1.0503237725598444e-05,1.0778434142098059e-05,1.0874616781563509e-05,1.094729926025205e-05,1.1000413765705024e-05,1.09827858206759e-05,1.0965869593569286e-05,1.090636231630575e-05,1.0864926343402694e-05,1.0806174945589785e-05,1.0731155306369838e-05,1.0695781733325996e-05,1.0612923238277252e-05,1.0493056400274715e-05,1.042655334964932e-05,1.031112763451818e-05,1.022682308570781e-05,1.0127204484858658e-05,1.0019642287191101e-05,9.958337621855325e-06,9.831597568347132e-06,9.755075898594547e-06,9.685235831415881e-06,9.604064708735694e-06,9.486196004222256e-06,9.443717805668246e-06,9.381110770987018e-06,9.312752747157384e-06,9.235290222147284e-06,9.185219963525109e-06,9.10677717702633e-06,9.027880421065617e-06,8.978382248698104e-06,8.937642823998646e-06,8.826409519357476e-06,8.808683225983086e-06,8.801446192747288e-06,8.743976326727703e-06,8.700097353413147e-06,8.648038795968929e-06,8.597371542494617e-06,8.59056866401545e-06,8.499350944476295e-06,8.567017578470886e-06,8.452585913058222e-06,8.28987600433457e-06
900,9.36905693295038e-06,9.566865467192719e-06,9.78153876049483e-06,9.979911256867438e-06,1.0053406349420875e-05,1.033401244411119e-05,1.0441404686826715e-05,1.0522105115598856e-05,1.0583079332008846e-05,1.0574648443270093e-05,1.0566237290395075e-05,1.0516320315352055e-05,1.0482891129647715e-05,1.0431168981794205e-05,1.0363358018256875e-05,1.0334091638048991e-05,1.0257932241618669e-05,1.0146042128738822e-05,1.0085916347541215e-05,9.977750688628582e-06,9.899363990023624e-06,9.805885605805014e-06,9.704934899638734e-06,9.648523474966787e-06,9.528194118346876e-06,9.456734016805058e-06,9.390996040592805e-06,9.314151653891389e-06,9.201730950797611e-06,9.161581933623013e-06,9.103252734983006e-06,9.038569385902362e-06,8.964667323895127e-06,8.917562318113933e-06,8.842926391212101e-06,8.766982110649186e-06,8.720294594930394e-06,8.68214716659501e-06,8.575012598962558e-06,8.558071347849292e-06,8.551312314152292e-06,8.496799565364257e-06,8.454764269599004e-06,8.404690677977135e-06,8.356295810934039e-06,8.349365582196078e-06,8.26140133531613e-06,8.32749256506083e-06,8.213465051301451e-06,8.052818488932218e-06
