Production rate of Ti-44 by GCR (all) in meteoroid 40cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,10.14,15.28,20.42,25.56,30.7,35.84,40.98,46.12,51.26,56.4,61.54,66.68,71.82,76.96,82.1,87.24,92.38,97.52,102.66,107.8,112.94,118.08,123.22,128.36,133.5,138.64,143.78
450,1.8891866386977398e-05,1.8913319094380036e-05,1.8916601635472063e-05,1.911916252502562e-05,1.849850785767048e-05,1.8716511474775085e-05,1.8845498550142196e-05,1.8875555121887654e-05,1.8964457870785588e-05,1.905623230236562e-05,1.906400315358659e-05,1.9050235555986475e-05,1.903342995827213e-05,1.902392196825496e-05,1.899789412125242e-05,1.8957391389133893e-05,1.8952621979560172e-05,1.8988033572647746e-05,1.89911281451337e-05,1.8975255280872908e-05,1.8968634852210378e-05,1.8872873032458383e-05,1.4565721572876991e-05,1.8883321876262662e-05,1.876963951291251e-05,1.8797518509945934e-05,1.8808885457003892e-05,1.8606445224845016e-05,1.8640402037950892e-05,1.844876803312971e-05,1.7889314572040113e-05
500,1.7641421622229835e-05,1.7689164322022155e-05,1.7726398688591343e-05,1.7942305730917733e-05,1.741131845282186e-05,1.765016513932617e-05,1.779991357852057e-05,1.7854724517337244e-05,1.7957903742297995e-05,1.8061118104693054e-05,1.8082018711409342e-05,1.8083142487682605e-05,1.8078821305455708e-05,1.8082945594187777e-05,1.8068244201359984e-05,1.8038954802324067e-05,1.8041299553174487e-05,1.8079555787199498e-05,1.808873923771637e-05,1.8078223351838786e-05,1.807871104393981e-05,1.7990880873329864e-05,1.4066280470548388e-05,1.8007623182861714e-05,1.7903801277033454e-05,1.7932413409100264e-05,1.7946182100197274e-05,1.7753759153505606e-05,1.7786556631329617e-05,1.7605243432529592e-05,1.707390625169728e-05
550,1.6526500140947792e-05,1.659458442333439e-05,1.665893777666966e-05,1.688441281330208e-05,1.6429292559045283e-05,1.6684096201275998e-05,1.6850251526691557e-05,1.6925341897897663e-05,1.703995338390543e-05,1.715226619857577e-05,1.7184093360964545e-05,1.71977206180908e-05,1.720388998923627e-05,1.721955696765198e-05,1.721450470413962e-05,1.7194832233355836e-05,1.7203242549731132e-05,1.724376947874881e-05,1.725811194065268e-05,1.7252218353831222e-05,1.7258762656388078e-05,1.7178078574314817e-05,1.3600652842013656e-05,1.7200064983518933e-05,1.7105065989383994e-05,1.713416706254256e-05,1.7149978402309754e-05,1.6966616634562188e-05,1.6998340019446134e-05,1.6826415718962582e-05,1.6320840011673423e-05
600,1.5526773249560075e-05,1.561063767039687e-05,1.5696704275695986e-05,1.5928815854169806e-05,1.553830164494614e-05,1.580517288099123e-05,1.5984236668863416e-05,1.6075958116701142e-05,1.6199692470281367e-05,1.6319201214416952e-05,1.6360140860407274e-05,1.6384294216613215e-05,1.6399304775133848e-05,1.6424765742264787e-05,1.642795443419751e-05,1.6416552456491327e-05,1.6430144947143687e-05,1.6472473176127896e-05,1.6491192214422918e-05,1.648929952273046e-05,1.6501013731388812e-05,1.6426797168398968e-05,1.3164922265954109e-05,1.6453155289059816e-05,1.6366080906608682e-05,1.6395474451338915e-05,1.6413025597586862e-05,1.623790045730796e-05,1.626862568342939e-05,1.6105273285810047e-05,1.5623375486250866e-05
650,1.4625792322702502e-05,1.47218952673731e-05,1.4825357943491692e-05,1.5061816733868193e-05,1.4726634200012834e-05,1.5002457594044287e-05,1.519160057282185e-05,1.529695871017593e-05,1.5427929456836704e-05,1.5553079558957253e-05,1.5601628033646032e-05,1.5634659472207494e-05,1.5657137990424882e-05,1.56909212426128e-05,1.570116228324531e-05,1.5696889319865498e-05,1.571491593063258e-05,1.5758659732803724e-05,1.5781093686759512e-05,1.5782673481921574e-05,1.579880605849594e-05,1.5730466850162834e-05,1.2755807802481994e-05,1.576046780769989e-05,1.5680536004444577e-05,1.5710063619935007e-05,1.5729097617281193e-05,1.5561493791790964e-05,1.559128857804028e-05,1.5435788038250154e-05,1.497571708774923e-05
700,1.3810093195934285e-05,1.3915656073583195e-05,1.4033039073628484e-05,1.42720484418807e-05,1.3984496342522093e-05,1.426676352330367e-05,1.4463684720543086e-05,1.4580207461239061e-05,1.4716865579984815e-05,1.4846380685666279e-05,1.4901284239240814e-05,1.4941812338549307e-05,1.4970608863707845e-05,1.5011469552719932e-05,1.5027754766664594e-05,1.502963855303553e-05,1.5051462875991844e-05,1.5096303960805977e-05,1.5121890794336145e-05,1.5126491548021869e-05,1.5146402587964874e-05,1.508342424504624e-05,1.237053759861267e-05,1.5116456354087287e-05,1.5042982872512446e-05,1.5072516727609534e-05,1.5092814355101057e-05,1.4932107856779518e-05,1.4961032696713065e-05,1.4812746363714874e-05,1.4372851446818316e-05
750,1.3068542052504286e-05,1.3181365720436036e-05,1.33098512758702e-05,1.3549996467078212e-05,1.3303632699798658e-05,1.359031575051243e-05,1.3793134980607802e-05,1.3918770900380743e-05,1.4059838798693849e-05,1.4192666737073394e-05,1.425287446848693e-05,1.4299735308523762e-05,1.43338818380942e-05,1.4380762224136108e-05,1.4402232694160668e-05,1.4409441553095283e-05,1.4434519870278946e-05,1.44801946537848e-05,1.4508455029219042e-05,1.4515689175990543e-05,1.4538831561634898e-05,1.4480759479492192e-05,1.200675143974903e-05,1.4516307355816597e-05,1.444869070200496e-05,1.4478127657254661e-05,1.4499500955834193e-05,1.434514462624296e-05,1.4373253671187884e-05,1.4231614380775494e-05,1.3810417909024821e-05
800,1.2391848656048932e-05,1.2510179717523077e-05,1.264746982672728e-05,1.2887634678078907e-05,1.2677034644479884e-05,1.296648890903111e-05,1.3173663775966093e-05,1.3306702815543979e-05,1.3451122797953511e-05,1.3586393295143423e-05,1.3651020181787053e-05,1.3703228564841813e-05,1.3741906426361713e-05,1.3793904086533046e-05,1.3819825115921214e-05,1.38316448490457e-05,1.3859510843998207e-05,1.3905800384686821e-05,1.3936324008997936e-05,1.3945857511694068e-05,1.3971761698107573e-05,1.3918193631959685e-05,1.1662424833031751e-05,1.3955821486750528e-05,1.3893530647806494e-05,1.3922787610085402e-05,1.3945074698392084e-05,1.3796586391515553e-05,1.382392823057198e-05,1.3688429482488797e-05,1.3284604359393089e-05
850,1.1772198192698798e-05,1.1894630023374659e-05,1.2038840971327704e-05,1.2278144574871833e-05,1.2098713013182552e-05,1.238960170675726e-05,1.259986288064905e-05,1.2738873885959233e-05,1.2885767562094263e-05,1.3022758849796963e-05,1.3091056430629403e-05,1.3147774973639055e-05,1.3190288847669044e-05,1.3246631039814553e-05,1.3276371889884877e-05,1.3292186989127406e-05,1.3322439326899555e-05,1.3369161309669144e-05,1.3401595840465508e-05,1.3413139700235575e-05,1.3441401343932837e-05,1.3391979649054916e-05,1.1335809298771137e-05,1.3431317831070104e-05,1.33738821513982e-05,1.3402892375416337e-05,1.3425953263510474e-05,1.3282906147490648e-05,1.3309524491992265e-05,1.3179712283696746e-05,1.2792062681629336e-05
900,1.1202968832207494e-05,1.1328367261828409e-05,1.147794819129192e-05,1.1715696222117602e-05,1.1563519112037276e-05,1.1854754298584953e-05,1.2067054581371732e-05,1.2210835679011491e-05,1.235947172071713e-05,1.2497583954164567e-05,1.2568916885096266e-05,1.2629431184246633e-05,1.2675188250734472e-05,1.2735211087207796e-05,1.276822846512364e-05,1.2787506735511325e-05,1.2819798905496439e-05,1.2866801213229672e-05,1.2900843184444526e-05,1.291414648720682e-05,1.2944416318973327e-05,1.2898821578913286e-05,1.1025384994656066e-05,1.2939555660740055e-05,1.2886556440895305e-05,1.2915266564846096e-05,1.2938979748052613e-05,1.280099429553437e-05,1.2826928577131317e-05,1.270239456666894e-05,1.2329839599703293e-05
