Production rate of Ti-44 by GCR (all) in meteoroid 80cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,12.14,19.28,26.42,33.56,40.7,47.84,54.98,62.12,69.26,76.4,83.54,90.68,97.82,104.96,112.1,119.24,126.38,133.52,140.66,147.8,154.94,162.08,169.22,176.36,183.5,190.64,197.78,204.92,212.06,219.2,226.34,233.48,240.62,247.76,254.9,262.04,269.18,276.32,283.46,290.6
450,1.638748034307326e-05,1.648867364569177e-05,1.659347886315806e-05,1.672657526598226e-05,1.6348528261068376e-05,1.6424109424582172e-05,1.635624873475024e-05,1.632764529792931e-05,1.626859119366681e-05,1.6167107847468487e-05,1.5983615693119415e-05,1.584861007389288e-05,1.5741544097064645e-05,1.5561667283918258e-05,1.541846349186428e-05,1.5295255424963947e-05,1.5116305113171059e-05,1.4947771162248104e-05,1.4812415101195851e-05,1.4644455056836631e-05,1.4495748514276171e-05,1.4365047689537942e-05,1.4216029087187161e-05,1.4058577593470502e-05,1.3913941220231453e-05,1.3783786355811531e-05,1.3674520930206477e-05,1.356887988274817e-05,1.348871611504626e-05,1.3368131342283613e-05,1.3272824168589669e-05,1.3226453153183079e-05,1.3061182778891973e-05,1.3024691947348431e-05,1.2942584541544753e-05,1.2818230238203057e-05,1.2720404152948531e-05,1.2740739366946584e-05,1.253874502679815e-05,1.2575488131566035e-05,1.2652137480502169e-05,1.250580016421977e-05,1.2289673484415491e-05,1.2223582554176842e-05
500,1.529705556488429e-05,1.5422054426541327e-05,1.5554624411255727e-05,1.5705964739246358e-05,1.5417768162188486e-05,1.5531819432498734e-05,1.550451310194668e-05,1.5503065062136624e-05,1.546968818700922e-05,1.539253245335264e-05,1.5236404940029709e-05,1.5122893313754923e-05,1.503284830773114e-05,1.4872403452746071e-05,1.4744773678654582e-05,1.4636418584035977e-05,1.447351281620645e-05,1.4320774243917929e-05,1.4198534636133523e-05,1.4044808120201809e-05,1.3908351281304273e-05,1.3789835072405471e-05,1.3652148947998428e-05,1.3506723853446578e-05,1.3372793604710376e-05,1.3252354171229641e-05,1.315046375166048e-05,1.305198604481996e-05,1.2976861948899763e-05,1.2864492499475983e-05,1.2774781704159963e-05,1.2733373790870264e-05,1.2575996368483373e-05,1.2542468913218916e-05,1.2464948863513475e-05,1.2349368455001533e-05,1.2255698997685929e-05,1.2276816094090644e-05,1.2080424566051915e-05,1.2119435821709447e-05,1.219237085818468e-05,1.2053873196559355e-05,1.1846750540200798e-05,1.1781261773394197e-05
550,1.4326742198355085e-05,1.4469624872760807e-05,1.4623850321810875e-05,1.4789210921331443e-05,1.4575975966877412e-05,1.4721341406435132e-05,1.4727905205570148e-05,1.4749250530007639e-05,1.4737650069899028e-05,1.4681349518374286e-05,1.454900431927955e-05,1.445424786166506e-05,1.437907195651433e-05,1.4235824010209497e-05,1.412203879967582e-05,1.4026782051221976e-05,1.3878225216940988e-05,1.3739586366840447e-05,1.3629020777415781e-05,1.3488072969034254e-05,1.3362566262745392e-05,1.3254945396908957e-05,1.3127488242013515e-05,1.2992913494568536e-05,1.2868695996473212e-05,1.2757042129041925e-05,1.2661880144552925e-05,1.256994467528835e-05,1.249937676591239e-05,1.2394535740633551e-05,1.2309982570373525e-05,1.2272958292595417e-05,1.2122910169117253e-05,1.209204829322414e-05,1.201873924925702e-05,1.1911215766380316e-05,1.182130904048246e-05,1.1843124949641398e-05,1.1652168081431934e-05,1.1693021840726564e-05,1.176250884189556e-05,1.163123362747177e-05,1.1432597112586738e-05,1.1367435282646195e-05
600,1.3458242671993905e-05,1.3614500920211623e-05,1.3785575430726414e-05,1.3961629083062339e-05,1.381126636274081e-05,1.3982143903502407e-05,1.4017087213286997e-05,1.4057620664757997e-05,1.4064551509119507e-05,1.40262010463445e-05,1.3914609914050196e-05,1.383627918772959e-05,1.3774138360977273e-05,1.3646167233723046e-05,1.354473636980293e-05,1.3461073004507464e-05,1.3325396935986865e-05,1.319939016681089e-05,1.3099254874985637e-05,1.2969822194022416e-05,1.285414111320864e-05,1.2756296739274006e-05,1.2638104216317384e-05,1.2513353098290272e-05,1.2397974905708852e-05,1.2294290476590046e-05,1.2205284001510025e-05,1.2119340171334596e-05,1.2052904988557721e-05,1.1954980288884183e-05,1.187519239953824e-05,1.1842050373472152e-05,1.1698821957579908e-05,1.1670367376657255e-05,1.1600934900588395e-05,1.1500826746912638e-05,1.1414339464256172e-05,1.1436780172625824e-05,1.1251085669965203e-05,1.1293422066637803e-05,1.1359699965492595e-05,1.1235097936612149e-05,1.1044463240941733e-05,1.0979419650319083e-05
650,1.2676797552188888e-05,1.2842959648676903e-05,1.3027068534232501e-05,1.3211173858237803e-05,1.3113780221473835e-05,1.3305431434137028e-05,1.3364212275337168e-05,1.3420934311949463e-05,1.3443678996728817e-05,1.3420832059761674e-05,1.3327419350939512e-05,1.326352184662205e-05,1.3212844491352732e-05,1.3098491802808732e-05,1.3008124016131398e-05,1.2934756312268149e-05,1.2810682846319335e-05,1.2696031130573659e-05,1.2605247945986919e-05,1.248622696719214e-05,1.2379393401514803e-05,1.2290349671373002e-05,1.218057474934317e-05,1.2064746440484847e-05,1.195743594571302e-05,1.1861001465761383e-05,1.1777640665026455e-05,1.1697198398833854e-05,1.1634523435583044e-05,1.1542967442071078e-05,1.1467592620608775e-05,1.1437897320984563e-05,1.1301026442190259e-05,1.1274753972941292e-05,1.1208899729425307e-05,1.1115630695369771e-05,1.1032262329142538e-05,1.1055261647089305e-05,1.0874655737565509e-05,1.0918169735845431e-05,1.0981453982555601e-05,1.0863034128516979e-05,1.0679948876648855e-05,1.0614867492173363e-05
700,1.1970360051626892e-05,1.2143727278042432e-05,1.233782058249701e-05,1.2527867191414217e-05,1.2475267115734752e-05,1.2683797806256113e-05,1.2762635368784726e-05,1.283303559211136e-05,1.2869305032637354e-05,1.2859888908399077e-05,1.2782451694446768e-05,1.2731274280008862e-05,1.269070697951509e-05,1.2588533320489945e-05,1.2508103993175172e-05,1.2443907455632895e-05,1.2330318296649338e-05,1.2225905067804841e-05,1.2143534652081929e-05,1.2033957029462843e-05,1.1935116118689144e-05,1.1854017977335172e-05,1.1751913185838884e-05,1.164421369649494e-05,1.154428632160465e-05,1.1454464897995584e-05,1.1376294314860581e-05,1.1300915772058732e-05,1.1241672018951191e-05,1.1155993012063515e-05,1.108471393775041e-05,1.1058085671317933e-05,1.0927151950093074e-05,1.0902864317545017e-05,1.0840321214864611e-05,1.0753372103437003e-05,1.0672858461352152e-05,1.0696356996767945e-05,1.0520666450879649e-05,1.0565098921663483e-05,1.0625584637539722e-05,1.0512906204354924e-05,1.0336948161901133e-05,1.0271714693156782e-05
750,1.1328995107922073e-05,1.1507453598670936e-05,1.1709077744819947e-05,1.1903370647579876e-05,1.1888768120679403e-05,1.2110960299077385e-05,1.2206689752053018e-05,1.228865598625135e-05,1.2336511670295236e-05,1.233876086973211e-05,1.2275405402251574e-05,1.2235468183787414e-05,1.2203840117130046e-05,1.211259045455346e-05,1.2041115498899999e-05,1.1985111349991745e-05,1.1881023593958022e-05,1.178586822616051e-05,1.1711088459431093e-05,1.1610100519699051e-05,1.151850180807775e-05,1.1444596853183072e-05,1.1349499753338334e-05,1.1249226286796848e-05,1.1156072263881707e-05,1.107229798123185e-05,1.0998909286923678e-05,1.0928201931306392e-05,1.0872097705936614e-05,1.0791852680585753e-05,1.0724382521723997e-05,1.070048915103724e-05,1.0575109194453636e-05,1.0552632792696175e-05,1.0493160897156788e-05,1.0412062454397497e-05,1.0334170377321383e-05,1.035811467414903e-05,1.0187168323616248e-05,1.0232298730178289e-05,1.0290163312721566e-05,1.0182829155703561e-05,1.0013604350272274e-05,9.94813760197307e-06
800,1.074443357028141e-05,1.0926317478308391e-05,1.1133488582460471e-05,1.1330660721583126e-05,1.1348371526591796e-05,1.1581553226778265e-05,1.1691512067296528e-05,1.1783258712480372e-05,1.1841051104058235e-05,1.1853454425220123e-05,1.180254514544767e-05,1.1772564162890234e-05,1.1748858227533599e-05,1.166743368210645e-05,1.1604048240049978e-05,1.1555380996425307e-05,1.145992709118561e-05,1.1373164801279502e-05,1.1305253101559447e-05,1.1212099103173752e-05,1.112708107858467e-05,1.1059704631582309e-05,1.0971025826109084e-05,1.0877553858308506e-05,1.0790628069952031e-05,1.0712396310739947e-05,1.0643422226254286e-05,1.0577032995816261e-05,1.052380880151024e-05,1.0448597407269505e-05,1.0384676095919993e-05,1.0363226167844427e-05,1.0243049445248312e-05,1.0222230851612303e-05,1.0165613934451083e-05,1.0089940844837225e-05,1.0014463805426878e-05,1.003880561561327e-05,9.872435478620835e-06,9.918075849650524e-06,9.973481145755597e-06,9.87113216022255e-06,9.708273005381057e-06,9.642518000251537e-06
850,1.0209735985049542e-05,1.0393726374602004e-05,1.0604833693668327e-05,1.0803778984399146e-05,1.0849022417627254e-05,1.1090965796778136e-05,1.121290402760484e-05,1.1312915083977365e-05,1.1379234419488756e-05,1.1400492511822018e-05,1.1360610787404996e-05,1.1339467619305585e-05,1.1322796831290791e-05,1.1250231488888519e-05,1.1194172431808806e-05,1.1152091495212625e-05,1.1064502710913373e-05,1.0985367965497072e-05,1.0923686734379307e-05,1.0837695032088657e-05,1.0758672353250809e-05,1.0697235087980844e-05,1.0614448254813873e-05,1.0527220786581127e-05,1.044603426151092e-05,1.0372893591412498e-05,1.0308002757891018e-05,1.0245613131818177e-05,1.0195037348242422e-05,1.0124496746661898e-05,1.0063887808055572e-05,1.004462481764264e-05,9.92933010094849e-06,9.910033190794509e-06,9.856075795493371e-06,9.78544155318295e-06,9.71219598007097e-06,9.736891644425482e-06,9.574933743726657e-06,9.620923682692505e-06,9.674017817872536e-06,9.576328241133424e-06,9.41949171085722e-06,9.353414200304853e-06
900,9.719035360593363e-06,9.90408445033136e-06,1.0117815959682658e-05,1.0317637482248344e-05,1.0386372617981187e-05,1.0635213448744576e-05,1.0767221968271289e-05,1.0874205349770152e-05,1.0947842010089406e-05,1.097683308042497e-05,1.0946743560751589e-05,1.0933460382639326e-05,1.0923048459470976e-05,1.0858490192640043e-05,1.0809081643802886e-05,1.0772926086737113e-05,1.0692518788293258e-05,1.0620331512866563e-05,1.0564316075046066e-05,1.0484887607727237e-05,1.0411340484018905e-05,1.0355318109151572e-05,1.0277951661741219e-05,1.0196470222151029e-05,1.012058297177624e-05,1.0052128297471074e-05,9.99102092072745e-06,9.932342723262543e-06,9.884207974211089e-06,9.818008449242579e-06,9.760496288426596e-06,9.743193866431782e-06,9.632486142559155e-06,9.614589686679474e-06,9.56311462680574e-06,9.497167132195743e-06,9.42598932336272e-06,9.45099924201465e-06,9.293294183309454e-06,9.33949671709288e-06,9.390415647625205e-06,9.297089071161206e-06,9.145954953253743e-06,9.079537022353382e-06
