Production rate of Ti-44 by GCR (all) in meteoroid 40cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,10.14,15.28,20.42,25.56,30.7,35.84,40.98,46.12,51.26,56.4,61.54,66.68,71.82,76.96,82.1,87.24,92.38,97.52,102.66,107.8,112.94,118.08,123.22,128.36,133.5,138.64,143.78
450,2.4562829745977513e-05,2.4530834160475066e-05,2.4448596167604758e-05,2.4638054056119224e-05,2.3689883453532426e-05,2.385318233628947e-05,2.3917323341547467e-05,2.385348720419853e-05,2.388677006301237e-05,2.3928611109958402e-05,2.387450646839568e-05,2.379074615841588e-05,2.3705678982735546e-05,2.3618337771836718e-05,2.353734097889599e-05,2.3445976641944895e-05,2.3393333788519893e-05,2.3396222559691804e-05,2.337030941548475e-05,2.3309489211577393e-05,2.3269965455589583e-05,2.3085270301341934e-05,2.3113351023584413e-05,2.307583436273791e-05,2.288758150651581e-05,2.292464022357884e-05,2.2899148846779576e-05,2.266959918798359e-05,2.2712117368510973e-05,2.247624862952773e-05,2.1752788814587276e-05
500,2.2827029617775612e-05,2.2833116713103073e-05,2.279987628081282e-05,2.3009221256729124e-05,2.2188059412926535e-05,2.2382395636297676e-05,2.2477034525323947e-05,2.2449064467199565e-05,2.2503515543915946e-05,2.2562456448891984e-05,2.2527530138317102e-05,2.246540177308586e-05,2.239855241053299e-05,2.2331146725376827e-05,2.2266455777499502e-05,2.2191185382506737e-05,2.214904811440165e-05,2.215641560947926e-05,2.2139433126321612e-05,2.2086496340680834e-05,2.2057316931278844e-05,2.1884188391167357e-05,2.191286945645252e-05,2.1883759211253168e-05,2.1709687936333914e-05,2.1747806182819954e-05,2.1726338163205813e-05,2.1509898479567046e-05,2.155082374487157e-05,2.1329184234658886e-05,2.0644842270053976e-05
550,2.1281153841358782e-05,2.1316879567124013e-05,2.1322958784528493e-05,2.1546852115372675e-05,2.0833270670277846e-05,2.1051715388196312e-05,2.1170691863408722e-05,2.117228875358158e-05,2.1243870119447065e-05,2.1316587808851985e-05,2.1297718638324036e-05,2.1253843551629757e-05,2.120239103057955e-05,2.115197403656741e-05,2.1101234932641754e-05,2.103980488041081e-05,2.1006686082529078e-05,2.1017713518882354e-05,2.100834089496141e-05,2.096224754159633e-05,2.0941924388045352e-05,2.077924991867604e-05,2.0808190599705128e-05,2.0786346751647354e-05,2.062499196444801e-05,2.066382091061704e-05,2.0645854819368156e-05,2.0441201796537704e-05,2.0480658667503556e-05,2.02719462814193e-05,1.9623418673628927e-05
600,1.9896683113290842e-05,1.995556509668619e-05,1.999330190409509e-05,2.0227594992857583e-05,1.960573375367277e-05,1.984276446750231e-05,1.9981123812830198e-05,2.000714622415104e-05,2.009257533801146e-05,2.0176366214328703e-05,2.017098206869523e-05,2.014256040521742e-05,2.010416895767782e-05,2.0068271510503013e-05,2.002950560428815e-05,1.9980014088074256e-05,1.9954659695525067e-05,1.996867593538911e-05,1.996580078158743e-05,1.9925670541443835e-05,1.9912947781755925e-05,1.97597657486234e-05,1.9788699099362934e-05,1.977315714699779e-05,1.962324982413427e-05,1.9662508655711334e-05,1.9647603074532312e-05,1.9453597950576977e-05,1.949169710499146e-05,1.9294770185522796e-05,1.867913423472307e-05
650,1.8650539842691108e-05,1.872753904723884e-05,1.8790809542025322e-05,1.903225700697205e-05,1.8489048411140472e-05,1.8740235099466008e-05,1.8893965458664434e-05,1.8940188661732407e-05,1.9036780608497325e-05,1.9129432336173663e-05,1.913539927281949e-05,1.9120095720215154e-05,1.9092818680924593e-05,1.9069360102446983e-05,1.904089528619453e-05,1.9001729062774348e-05,1.8983075992643484e-05,1.899952814001019e-05,1.9002208859658862e-05,1.8967292521775052e-05,1.8961104821327288e-05,1.8816578318689264e-05,1.884529581843312e-05,1.883523503958533e-05,1.8695669889215506e-05,1.8735132068057373e-05,1.8722910896814697e-05,1.853856805207528e-05,1.8575407978781022e-05,1.8389260265892466e-05,1.780391970184071e-05
700,1.7523832839350878e-05,1.7614990799520263e-05,1.7698860455049354e-05,1.794491042729888e-05,1.7469499140779105e-05,1.773126913669952e-05,1.7897103427576096e-05,1.7960035380276692e-05,1.8065582333306973e-05,1.8165275561327184e-05,1.8180812522798913e-05,1.8176667896852553e-05,1.8158873355060558e-05,1.8146091350460344e-05,1.8126507668498103e-05,1.8096291828315396e-05,1.8083434602070063e-05,1.810186513648858e-05,1.8109301069235256e-05,1.807895783274908e-05,1.8078397266478e-05,1.7941793363480766e-05,1.7970132970995765e-05,1.7964851314377763e-05,1.783466074946601e-05,1.787414333877797e-05,1.7864284238045427e-05,1.7688745989234507e-05,1.772441447601972e-05,1.7548154804225735e-05,1.699079449780539e-05
750,1.65009402515339e-05,1.6603119619918693e-05,1.670358429071382e-05,1.6952222802754453e-05,1.6535524775767278e-05,1.6804984301100587e-05,1.6980248952273127e-05,1.7056988138457683e-05,1.7169666205475624e-05,1.727489839461674e-05,1.7298510867144147e-05,1.7303872943381626e-05,1.7294185600960417e-05,1.729058066201129e-05,1.727866693905294e-05,1.725622465892847e-05,1.7248388689177932e-05,1.7268417524665034e-05,1.7279925045786046e-05,1.72536043247673e-05,1.725789384696907e-05,1.7128566970956985e-05,1.715640376297463e-05,1.7155297801622386e-05,1.7033630811832604e-05,1.707298610598196e-05,1.7065211318713525e-05,1.6897727528562616e-05,1.6932302982968097e-05,1.676513867102e-05,1.623368670867961e-05
800,1.5568826973002332e-05,1.5679522461443907e-05,1.579331321331305e-05,1.6042947180213145e-05,1.567731018029088e-05,1.595210729877475e-05,1.613460543001261e-05,1.6222729865560223e-05,1.6341026357490797e-05,1.6450552150152806e-05,1.6480980027548444e-05,1.649444889178179e-05,1.6491704151750473e-05,1.649599505649291e-05,1.6490714025480834e-05,1.647503406699186e-05,1.647155410824577e-05,1.6492864402068482e-05,1.6507857637593982e-05,1.6485084360953528e-05,1.6493556383412517e-05,1.6370934893424558e-05,1.6398173680061816e-05,1.640072247152222e-05,1.628682733516455e-05,1.6325936242498862e-05,1.6320005240709213e-05,1.6159916701513894e-05,1.619346931332458e-05,1.6034692459105653e-05,1.55272882250938e-05
850,1.4716528280212689e-05,1.4833726640589731e-05,1.4958160764079371e-05,1.5207528947284771e-05,1.488646811370222e-05,1.516468639406844e-05,1.5352606681966628e-05,1.5450086429174476e-05,1.557274254909105e-05,1.5685526669079957e-05,1.5721702898751106e-05,1.5742087380809016e-05,1.5745294773279122e-05,1.575638267829155e-05,1.5756842731702404e-05,1.5747053006227293e-05,1.5747355645083472e-05,1.576968248905004e-05,1.578765764237761e-05,1.5768020292030645e-05,1.578009926085242e-05,1.5663674506713357e-05,1.5690243971992457e-05,1.5695995963530044e-05,1.5589205997617828e-05,1.5627972770422317e-05,1.562367631573601e-05,1.5470401116438586e-05,1.5502993875147873e-05,1.5351969959855442e-05,1.4866937147351369e-05
900,1.3934753632755418e-05,1.4056828467853221e-05,1.4189694435496702e-05,1.4437798987902441e-05,1.4155788636191291e-05,1.4435863873503768e-05,1.4627708806345056e-05,1.4732836423160043e-05,1.4858801727688194e-05,1.4973981474066286e-05,1.5014998977880851e-05,1.5041281636949602e-05,1.5049595448857945e-05,1.5066534700864497e-05,1.5071966849950602e-05,1.5067312776198336e-05,1.5070902108706556e-05,1.5094023455741447e-05,1.5114545984453386e-05,1.5097686797147998e-05,1.5112874926825138e-05,1.5002192263457023e-05,1.5028040291419956e-05,1.503660262006681e-05,1.4936324354575922e-05,1.4974672363862245e-05,1.4971827673512327e-05,1.4824849944397668e-05,1.4856539526571051e-05,1.4712697871783234e-05,1.4248521558803837e-05
