Production rate of Ti-44 by GCR (all) in meteoroid 60cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,12.04,19.08,26.12,33.16,40.2,47.24,54.28,61.32,68.36,75.4,82.44,89.48,96.52,103.56,110.6,117.64,124.68,131.72,138.76,145.8,152.84,159.88,166.92,173.96,181.0,188.04,195.08,202.12,209.16,216.2
1200,8.81751037826737e-06,9.046597553142262e-06,9.203834426780003e-06,9.384515553733792e-06,9.451000976545733e-06,9.69709890326423e-06,9.918831680616612e-06,1.01212651073144e-05,1.0186309603013732e-05,1.0252438045406622e-05,1.032924718051267e-05,1.0390199535326965e-05,1.0444908246029699e-05,1.0327525962525961e-05,1.0370320182671448e-05,1.0540135854829377e-05,1.0496010882335334e-05,1.0463908589361573e-05,1.054677695187667e-05,1.050327659054598e-05,1.0510719181265631e-05,1.0225138685146147e-05,1.0348863708849341e-05,1.0362934023514456e-05,1.044091473361013e-05,1.0315691634871501e-05,1.0110826557373649e-05,1.0288289407337292e-05,1.011617082496817e-05,1.0279127939461355e-05,9.917491313151347e-06,1.026829388735072e-05,9.546935524730494e-06,9.364439514323179e-06
1250,8.473647765202624e-06,8.69772025007333e-06,8.857031960233695e-06,9.034808951499563e-06,9.113251791254197e-06,9.359459975058708e-06,9.58275073940834e-06,9.785430012899744e-06,9.852844905113956e-06,9.922664649883785e-06,1.000193150670001e-05,1.0066600084109892e-05,1.012279802505203e-05,1.0011426083568924e-05,1.0056236849320769e-05,1.0223090228695865e-05,1.0182922825646259e-05,1.0154662832829749e-05,1.0236991230664565e-05,1.019511726828039e-05,1.0201796378005388e-05,9.928304679970412e-06,1.0047828878332596e-05,1.0065388623740018e-05,1.0142208605826163e-05,1.0022960569260035e-05,9.82399699962225e-06,9.993277220462491e-06,9.830100366161646e-06,9.984735867858396e-06,9.640069038428687e-06,9.973684566609316e-06,9.2693171252092e-06,9.105323256441527e-06
1300,8.15180409343158e-06,8.370940093929172e-06,8.53169233132913e-06,8.706515331064176e-06,8.795360355330824e-06,9.041177746254439e-06,9.265452513619827e-06,9.467997392111914e-06,9.537476770723951e-06,9.610478824616576e-06,9.691851687537938e-06,9.75977182607976e-06,9.81722365428869e-06,9.711469171371976e-06,9.758074369345426e-06,9.92191239102867e-06,9.885446931143417e-06,9.860717902816857e-06,9.94242041349737e-06,9.902066230444709e-06,9.90799492208004e-06,9.645930121478935e-06,9.761438581489116e-06,9.782149949305259e-06,9.857803451230864e-06,9.74415781125612e-06,9.550842671512306e-06,9.71248738373676e-06,9.557572002192616e-06,9.704401173767927e-06,9.37574522300557e-06,9.693105890666224e-06,9.005088909783732e-06,8.85832902772451e-06
1350,7.850033074556768e-06,8.064324955585296e-06,8.225978003770757e-06,8.397819497720508e-06,8.49570586415617e-06,8.740709866775371e-06,8.965475898014458e-06,9.16756146034486e-06,9.23883421687214e-06,9.314570414312433e-06,9.397738205859883e-06,9.468497832338966e-06,9.52699619986614e-06,9.426499763825612e-06,9.474700000908613e-06,9.63548866413434e-06,9.602490317676569e-06,9.581009064556325e-06,9.662014546561817e-06,9.623083241473585e-06,9.62827899120579e-06,9.377024233758648e-06,9.488694662421281e-06,9.512251244186395e-06,9.58673487345652e-06,9.478351080675314e-06,9.290445210650468e-06,9.44495435489296e-06,9.297683391828333e-06,9.437183863622806e-06,9.123646428335142e-06,9.42562398926692e-06,8.753351983258804e-06,8.622660174007925e-06
1400,7.56660635943509e-06,7.776156642019022e-06,7.938251172967774e-06,8.107101706425117e-06,8.21283605745468e-06,8.456670804691054e-06,8.681505075286813e-06,8.882853921519462e-06,8.955679279375836e-06,9.033754370402194e-06,9.118441520853656e-06,9.19167461112239e-06,9.25103660150404e-06,9.15546876108167e-06,9.20508470969017e-06,9.362806036994865e-06,9.333058626302467e-06,9.314567116198499e-06,9.394817082017008e-06,9.357220322415455e-06,9.36170397753532e-06,9.120683725475987e-06,9.228686402511182e-06,9.254809923614202e-06,9.328122447783583e-06,9.224688609082355e-06,9.041965837082235e-06,9.189797077870781e-06,9.049609790940017e-06,9.182224739060086e-06,8.882974524581994e-06,9.170384871031861e-06,8.51328468166876e-06,8.397587217889756e-06
1450,7.299984153979191e-06,7.5049023940613395e-06,7.667047582882109e-06,7.832912274714218e-06,7.945446017753888e-06,8.18781252655065e-06,8.412351977117449e-06,8.612727619669245e-06,8.686891322847275e-06,8.76695621175456e-06,8.852918259208433e-06,8.928299210537887e-06,8.988363280225615e-06,8.897421469008717e-06,8.948291571554188e-06,9.102941034176288e-06,9.076245158135841e-06,9.060507899049134e-06,9.139954705511775e-06,9.103611742095627e-06,9.107406667254778e-06,8.876083340880313e-06,8.980581162939718e-06,9.009018605874543e-06,9.081160763802364e-06,8.982390620738371e-06,8.804636906070738e-06,8.946209944163439e-06,8.812595872619032e-06,8.938736905659931e-06,8.652998723317742e-06,8.926606067914387e-06,8.28413448344044e-06,8.182440952432387e-06
1500,7.048790447429888e-06,7.249190801339792e-06,7.4110543431571485e-06,7.573950039222981e-06,7.692360084556069e-06,7.933007962575056e-06,8.156941227074766e-06,8.356142472190539e-06,8.43145352244477e-06,8.513199470437707e-06,8.600219274392286e-06,8.677458047544848e-06,8.738081392618058e-06,8.651487226952195e-06,8.703465703977297e-06,8.855050038099548e-06,8.831221426071569e-06,8.818023168055547e-06,8.89662847282946e-06,8.861465290719582e-06,8.86459666944861e-06,8.642467615888442e-06,8.743616209468347e-06,8.774137273362185e-06,8.845111597479825e-06,8.750741879820862e-06,8.577754521060263e-06,8.713454895057684e-06,8.58594856806472e-06,8.705998336721584e-06,8.433048608402644e-06,8.693569313107997e-06,8.065210920041132e-06,7.976606372441306e-06
1550,6.811792030069745e-06,7.007791356945785e-06,7.169091051426095e-06,7.329043993908443e-06,7.4525163625089e-06,7.691236798721492e-06,7.914297164054154e-06,8.112153320464499e-06,8.188441173559666e-06,8.27159481223197e-06,8.359479284598352e-06,8.438317198154893e-06,8.499373480524484e-06,8.416870378714514e-06,8.469825494802092e-06,8.618360846371102e-06,8.597228908674026e-06,8.586372619609381e-06,8.664106061696195e-06,8.63005464679859e-06,8.632548911152878e-06,8.419143662406881e-06,8.517091547538664e-06,8.549486399101847e-06,8.619297048665128e-06,8.52908515008313e-06,8.360672053512326e-06,8.490854499220465e-06,8.369030781278453e-06,8.483345340910738e-06,8.222508020774787e-06,8.470614104992219e-06,7.855879343892654e-06,7.779517326293199e-06
1600,6.587880641336372e-06,6.779597027025125e-06,6.940093660587574e-06,7.097137575385005e-06,7.224953399554612e-06,7.461573221951726e-06,7.683532617680602e-06,7.879899398812894e-06,7.957011546684118e-06,8.041330576054797e-06,8.129907850264018e-06,8.210113929587189e-06,8.271491308143457e-06,8.192842386967384e-06,8.246654936322931e-06,8.392165282840207e-06,8.373571830271747e-06,8.364876907872213e-06,8.441714977215053e-06,8.408712679744077e-06,8.41059704582149e-06,8.205474833321402e-06,8.300363623972064e-06,8.334440901776262e-06,8.403093506932043e-06,8.316815438196658e-06,8.1527944413407e-06,8.277785867156649e-06,8.161255854526293e-06,8.27016680710556e-06,8.020809676446943e-06,8.257132033486445e-06,7.655555434200273e-06,7.5906517897848475e-06
1650,6.376057717297306e-06,6.563609330169759e-06,6.723100636901881e-06,6.8772751611233655e-06,7.0087986885688165e-06,7.243175312226138e-06,7.4638391652792194e-06,7.658595175090246e-06,7.736395053776823e-06,7.821664520348999e-06,7.910781492745491e-06,7.992149292116834e-06,8.05374871341248e-06,7.978734924765066e-06,8.03329690470315e-06,8.175812711074046e-06,8.159610820339388e-06,8.152911508593963e-06,8.228836575797785e-06,8.196825556127282e-06,8.198127647157294e-06,8.0008751444753e-06,8.092839774629453e-06,8.128424814242488e-06,8.195926330629845e-06,8.113374912550027e-06,7.953573158166807e-06,8.07367528622332e-06,7.962082681127764e-06,8.065899119845712e-06,7.827430416302088e-06,8.052561764691114e-06,7.4637003401184e-06,7.409527678711537e-06
1700,6.175421307067783e-06,6.358925515937148e-06,6.517241038708545e-06,6.668590425859902e-06,6.80325870789901e-06,7.035275828607397e-06,7.254478646819774e-06,7.447522358425854e-06,7.525887532106137e-06,7.6119166000473364e-06,7.701436788750208e-06,7.78378161844369e-06,7.845515328966694e-06,7.773933805076443e-06,7.829147250805315e-06,7.968704323444874e-06,7.954757328971667e-06,7.949901312084962e-06,8.02490079407535e-06,7.9938275386164e-06,7.99457508053792e-06,7.804804349555364e-06,7.893973316350511e-06,7.930906568550861e-06,7.997265142076377e-06,7.9182484061665e-06,7.762501762474253e-06,7.877993478105662e-06,7.771011378246604e-06,7.87002165532115e-06,7.641887002139588e-06,7.856384595772468e-06,7.279816376163765e-06,7.2356991294960095e-06
1750,5.9851548073686965e-06,6.164727506834118e-06,6.321724212418948e-06,6.470296265086142e-06,6.607610265918818e-06,6.837174180269187e-06,7.054775752090655e-06,7.246022903856915e-06,7.324843483769323e-06,7.411462626687488e-06,7.50126430207018e-06,7.584420802997698e-06,7.646211051206975e-06,7.577873631550033e-06,7.633649589886299e-06,7.77028809912417e-06,7.758468694725344e-06,7.755315845659322e-06,7.829381487040609e-06,7.799196383900589e-06,7.799416960970641e-06,7.616763579949925e-06,7.703259197137997e-06,7.741394815371329e-06,7.806619656741774e-06,7.730959426359894e-06,7.579111949645449e-06,7.690251395721696e-06,7.58757944568004e-06,7.682052781516032e-06,7.463732386520759e-06,7.668120505372752e-06,7.103443197622427e-06,7.068753187670401e-06
1800,5.804517227814472e-06,5.980272328027159e-06,6.135830855989022e-06,6.2816760454727026e-06,6.421192954843052e-06,6.648229408383895e-06,6.864111525129566e-06,7.053492871484504e-06,7.13267013538966e-06,7.219728687950484e-06,7.309703236244071e-06,7.39352325378062e-06,7.4553011551192585e-06,7.390033072062562e-06,7.446290695192333e-06,7.580054340839061e-06,7.570243777154206e-06,7.568665041206193e-06,7.641792294358559e-06,7.612449260213972e-06,7.612170120337589e-06,7.43629147500886e-06,7.52023013152466e-06,7.5594347080788834e-06,7.623535976632932e-06,7.551066605333434e-06,7.402970041452613e-06,7.50999648900497e-06,7.411358347715542e-06,7.501546297486672e-06,7.292552394832694e-06,7.487324635884736e-06,6.934154394373971e-06,6.908306852765939e-06
1850,5.632834750287355e-06,5.804883797187061e-06,5.958905243209161e-06,6.1020759832272126e-06,6.24340255161377e-06,6.467854033507833e-06,6.681917656072941e-06,6.8693770206207175e-06,6.948822204067882e-06,7.036186222378802e-06,7.12623670995722e-06,7.210587425993011e-06,7.27229196825898e-06,7.209930671741111e-06,7.266596415033831e-06,7.397531713952097e-06,7.389619079661768e-06,7.389495476342033e-06,7.461682965953284e-06,7.433139116947694e-06,7.4323870181827375e-06,7.262960739243238e-06,7.344453158854561e-06,7.3846045920326295e-06,7.4475932883929825e-06,7.378160535579244e-06,7.233673857150591e-06,7.336809379424145e-06,7.241950464318018e-06,7.32808825623557e-06,7.127962767037725e-06,7.3135841531931194e-06,6.771554450478727e-06,6.754004435495399e-06
1900,5.469493386642139e-06,5.6379452857619245e-06,5.790348437071714e-06,5.9308984847578245e-06,6.073685230224204e-06,6.2955086465215965e-06,6.507671451215235e-06,6.693164038179958e-06,6.772797273438139e-06,6.8603476611152585e-06,6.950387572038717e-06,7.035149860480584e-06,7.096727030392744e-06,7.037121134709222e-06,7.0941280449833265e-06,7.222283722822658e-06,7.21616529934318e-06,7.217387028157651e-06,7.288636088129892e-06,7.260851448740758e-06,7.2596525398818486e-06,7.096375072269195e-06,7.175526571235216e-06,7.2165130481789545e-06,7.278400915233568e-06,7.21186094201701e-06,7.070849918408828e-06,7.1703008917966935e-06,7.078986365656164e-06,7.161294123586651e-06,6.969606514149498e-06,7.146515437222101e-06,6.6152760243628844e-06,6.6055151892859995e-06
1950,5.31393257208247e-06,5.4788933945412826e-06,5.62961234889319e-06,5.767596311217453e-06,5.9115324716042596e-06,6.130697140445812e-06,6.340891389072662e-06,6.524382316083185e-06,6.604131698384877e-06,6.691762561841077e-06,6.781714685366539e-06,6.866781661498736e-06,6.928183676175624e-06,6.8711920142625146e-06,6.928479096900653e-06,7.0539055689003005e-06,7.049484249722547e-06,7.051949887454997e-06,7.122264159972395e-06,7.0952014047244925e-06,7.093581134068559e-06,6.93616642506739e-06,7.0130771654824665e-06,7.0547962473223446e-06,7.1155956790426365e-06,7.0518141495922805e-06,6.9141509470577065e-06,7.01010939925524e-06,6.922122370434971e-06,7.000806232136551e-06,6.817151550829596e-06,6.985761563154934e-06,6.464977510728221e-06,6.462531183423883e-06
2000,5.165639558482011e-06,5.327212412123215e-06,5.47619452309971e-06,5.611667450778928e-06,5.756476575094565e-06,5.972962496354915e-06,6.181133184322049e-06,6.362596205316641e-06,6.442396969193476e-06,6.530014171200503e-06,6.61980961946847e-06,6.705085357865666e-06,6.766269987342171e-06,6.711760759922175e-06,6.769272414910015e-06,6.892021342978752e-06,6.889206110024378e-06,6.892821888788978e-06,6.9622069768773134e-06,6.935831200567007e-06,6.933814247944411e-06,6.7819925426556305e-06,6.856757779757692e-06,6.899115577486511e-06,6.9588395350945316e-06,6.89769081077535e-06,6.76325362032483e-06,6.855898443377875e-06,6.771038353976354e-06,6.84629149500457e-06,6.670288570857739e-06,6.830990038694885e-06,6.320340850642242e-06,6.324765389486831e-06
