Production rate of Ti-44 by GCR (all) in meteoroid 120cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,15.03,25.06,35.09,45.12,55.15,65.18,75.21,85.24,95.27,105.3,115.33,125.36,135.39,145.42,155.45,165.48,175.51,185.54,195.57,205.6,215.63,225.66,235.69,245.72,255.75,265.78,275.81,285.84,295.87,305.9,315.93,325.96,335.99,346.02,356.05,366.08,376.11,386.14,396.17,406.2,416.23,426.26,436.29
450,1.6342618680019074e-05,1.6492468029534627e-05,1.6596324706994513e-05,1.6683422415856535e-05,1.624267690947831e-05,1.611222406295147e-05,1.5909372629432627e-05,1.566647105560102e-05,1.5337456503784683e-05,1.4974681707110937e-05,1.466686255225409e-05,1.4319575125353669e-05,1.3990040991300015e-05,1.364028460699708e-05,1.3305346670845739e-05,1.2960570341129218e-05,1.2647148088893444e-05,1.2300408934975938e-05,1.2036484399203462e-05,1.1723386625336356e-05,1.1428173845755824e-05,1.116082745045359e-05,1.0933274060210322e-05,1.0645152282032454e-05,1.0430339160686865e-05,1.0184684615707938e-05,9.950748828401952e-06,9.78842268976481e-06,9.559481555827403e-06,9.400519405601752e-06,9.192416340828003e-06,9.071173302368345e-06,8.893997535024312e-06,8.73805649721187e-06,8.698356128822596e-06,8.556908492665404e-06,8.422708186422153e-06,8.332607614233729e-06,8.243821243303334e-06,8.212434771134239e-06,8.05028054728367e-06,8.013074762441322e-06,7.98011094330309e-06,8.136327431295918e-06,7.901370768550174e-06,8.021650487741022e-06,7.991276799595665e-06
500,1.5220961272275714e-05,1.5394913623707465e-05,1.5531395046325277e-05,1.5640432443662364e-05,1.532154723067291e-05,1.5258101448349077e-05,1.5105803730697865e-05,1.4906459627582264e-05,1.4620238251133046e-05,1.4297203382642676e-05,1.4019056683493066e-05,1.3702016730200252e-05,1.3400360355735718e-05,1.3077028977203378e-05,1.2766970275074478e-05,1.2446417302780912e-05,1.2153896638315931e-05,1.1829202215329193e-05,1.1583101207936026e-05,1.128900608071477e-05,1.1010320950261642e-05,1.0756935562639383e-05,1.0542673227872005e-05,1.026988335953287e-05,1.0066116094953571e-05,9.833483967561472e-06,9.61102413766397e-06,9.456748227798103e-06,9.240052305710684e-06,9.088921432477504e-06,8.891123939055282e-06,8.776270755485817e-06,8.60757037528385e-06,8.458975214568409e-06,8.422633865364495e-06,8.287237914147544e-06,8.158586516095322e-06,8.072613072272371e-06,7.986938144266252e-06,7.96038160078207e-06,7.801802623805182e-06,7.766650526420365e-06,7.737516901458243e-06,7.884055686736227e-06,7.660652567085729e-06,7.777123259648744e-06,7.747968840097326e-06
550,1.4225271032397282e-05,1.4417010240564504e-05,1.4579051809858858e-05,1.4705329752497923e-05,1.4488007239485549e-05,1.4480521993060749e-05,1.4371298610805928e-05,1.4209511279014928e-05,1.396062984944082e-05,1.3672671491888007e-05,1.3420930463328765e-05,1.3130921897653151e-05,1.2854210914967379e-05,1.2554643795791378e-05,1.2267004961039984e-05,1.1968351820133862e-05,1.1694777958913747e-05,1.1390116532716598e-05,1.1160222191489178e-05,1.0883494569677554e-05,1.0619959476482136e-05,1.0379426057711857e-05,1.0177332772568117e-05,9.918683075085223e-06,9.725067239628896e-06,9.504436678580078e-06,9.292570575749022e-06,9.14569766870758e-06,8.940297637434295e-06,8.796385224354601e-06,8.608110709579299e-06,8.49914993850863e-06,8.33828885258111e-06,8.196495915462665e-06,8.16321517868904e-06,8.033434391715763e-06,7.909953631662376e-06,7.827800796006996e-06,7.745003479778451e-06,7.722857738835609e-06,7.56767647724036e-06,7.5344766837538625e-06,7.5088495970734736e-06,7.646350913106088e-06,7.433711663265022e-06,7.546438582270223e-06,7.5185779865648844e-06
600,1.3336121946201844e-05,1.3540854272552622e-05,1.3722890024181396e-05,1.3862690892596728e-05,1.373043252070101e-05,1.3769845792640921e-05,1.369747471789128e-05,1.3568211015527286e-05,1.3352052859830638e-05,1.3095176148131277e-05,1.2867025582320297e-05,1.2601266068575521e-05,1.2346961482579795e-05,1.206884629685439e-05,1.1801485380437948e-05,1.1522702030288988e-05,1.1266362797911125e-05,1.097996678108913e-05,1.0764854933996177e-05,1.0504048250124216e-05,1.025443900036828e-05,1.0025769523983223e-05,9.834850072238457e-06,9.58927472166591e-06,9.405014849531437e-06,9.195473847932587e-06,8.993413284873499e-06,8.85336891074348e-06,8.658413641289343e-06,8.521173340312781e-06,8.34172026831244e-06,8.238207602101967e-06,8.084615495433486e-06,7.949137411435827e-06,7.918652390971653e-06,7.794096078361511e-06,7.675444794462333e-06,7.596837859454422e-06,7.5167095482198956e-06,7.498598951412308e-06,7.346653911483159e-06,7.315310021384922e-06,7.2929015622081885e-06,7.421952233429598e-06,7.219359475920022e-06,7.3284169121956235e-06,7.301902454880056e-06
650,1.2537874926626846e-05,1.27519223896903e-05,1.2949527936473754e-05,1.3099886015993439e-05,1.3039165601150782e-05,1.3117989126966289e-05,1.307725862889973e-05,1.297626843859603e-05,1.2788900310719573e-05,1.2559664027057479e-05,1.235266435988183e-05,1.2108733835245057e-05,1.1874625429775874e-05,1.1615941879396989e-05,1.1366983511463046e-05,1.1106287165468813e-05,1.086567531355934e-05,1.0595984145148868e-05,1.039439455252341e-05,1.0148223441388484e-05,9.91144776933861e-06,9.693758360423546e-06,9.513126305663582e-06,9.279668391281733e-06,9.104054088628698e-06,8.904784667102371e-06,8.71182263234249e-06,8.578094671065454e-06,8.39281835985388e-06,8.261761048721716e-06,8.090498253203692e-06,7.992035256968483e-06,7.845198861860363e-06,7.715596960324885e-06,7.687671648428858e-06,7.5679886023862125e-06,7.453857921393069e-06,7.378549764641513e-06,7.300903624239682e-06,7.286490373479863e-06,7.137634040521491e-06,7.1080544949164186e-06,7.088607541936089e-06,7.209746406335558e-06,7.016546491148538e-06,7.122015304101393e-06,7.0968814181437134e-06
700,1.1817789256823553e-05,1.2038305299647637e-05,1.2247937330180127e-05,1.2406469941178046e-05,1.2406113926024823e-05,1.2518119829483319e-05,1.2504637400601796e-05,1.2428309944522928e-05,1.2266361573996811e-05,1.2061786311623969e-05,1.187381271610444e-05,1.1649595815630531e-05,1.1433750088608297e-05,1.1192724353131879e-05,1.0960518607364077e-05,1.0716336208685834e-05,1.0490118746860634e-05,1.0235748545339e-05,1.0046561308457063e-05,9.813879016840325e-06,9.588958732149876e-06,9.381455663651651e-06,9.21031841847537e-06,8.988115744315592e-06,8.820510159048209e-06,8.630776007486882e-06,8.446275946169422e-06,8.3184060132227e-06,8.142117371635937e-06,8.016803477471404e-06,7.853161186703192e-06,7.759389245266923e-06,7.618845028055814e-06,7.494723018688554e-06,7.4691464319818075e-06,7.354019666046319e-06,7.244128963503972e-06,7.17189650367937e-06,7.096564590207796e-06,7.085544023011135e-06,6.939641127562924e-06,6.911739049708083e-06,6.895023137225802e-06,7.008745826147296e-06,6.824341549579698e-06,6.926307213804859e-06,6.902573929370198e-06
750,1.116537676860154e-05,1.1390143192590836e-05,1.160894618306499e-05,1.1773727563150772e-05,1.1824443593463488e-05,1.1964422344067894e-05,1.1974465235182072e-05,1.1919715952523282e-05,1.1780284312708243e-05,1.1597778416656167e-05,1.142697151412327e-05,1.1220610791231187e-05,1.1021328625038987e-05,1.0796396249624441e-05,1.0579485069445993e-05,1.0350422573438627e-05,1.0137415600305287e-05,9.89713415229904e-06,9.719350204779274e-06,9.499129808306318e-06,9.285185858348546e-06,9.087153835197932e-06,8.924800195035428e-06,8.713073338912272e-06,8.55290352038347e-06,8.372039617609556e-06,8.195426437924542e-06,8.073002702763918e-06,7.905075814059091e-06,7.785108891034774e-06,7.628571142710233e-06,7.539166379654529e-06,7.404494372959411e-06,7.2854930392620565e-06,7.262075968688301e-06,7.151218324000302e-06,7.045311813730689e-06,6.975953020097771e-06,6.902783856954005e-06,6.894880439425505e-06,6.751806489759446e-06,6.7254995106622006e-06,6.711307358885985e-06,6.8180705187939934e-06,6.641914890152076e-06,6.740465948728858e-06,6.71814168773649e-06
800,1.0571923435148417e-05,1.079920271506624e-05,1.1024863397169201e-05,1.1194329231321657e-05,1.1288342936132587e-05,1.1451914321343764e-05,1.148231142638486e-05,1.1446492022982131e-05,1.1327064533570665e-05,1.116436388893007e-05,1.1009089537769615e-05,1.081894715485183e-05,1.0634729129740253e-05,1.0424504548309125e-05,1.0221594127968724e-05,1.0006411160571277e-05,9.80555904885039e-06,9.578265042756546e-06,9.410989900369286e-06,9.202308579727569e-06,8.99854846924394e-06,8.809340761186768e-06,8.655130428273522e-06,8.453172634916132e-06,8.299921420854987e-06,8.127325259514577e-06,7.958077737781328e-06,7.840728897846702e-06,7.680595437576357e-06,7.5656167577030125e-06,7.415714950924921e-06,7.330383936151486e-06,7.201202504897166e-06,7.086995217276698e-06,7.065567479023166e-06,6.958717928285916e-06,6.856561764210456e-06,6.789893118164794e-06,6.718749646929519e-06,6.713713555155475e-06,6.573353588977335e-06,6.548563662173704e-06,6.536708248216165e-06,6.636933277674668e-06,6.468524147984255e-06,6.563750987793161e-06,6.542834821653174e-06
850,1.0030129096222126e-05,1.0258555268952206e-05,1.04891916383477e-05,1.0662065919543255e-05,1.0792837852646942e-05,1.0976301882818622e-05,1.1024339533867073e-05,1.100516581085339e-05,1.0903558206564448e-05,1.0758676919397195e-05,1.0617493165148992e-05,1.0442119292720167e-05,1.0271637057326829e-05,1.0074888382675189e-05,9.884826282224543e-06,9.682415084097925e-06,9.492773145330135e-06,9.277478812395846e-06,9.119908946618701e-06,8.921934742690121e-06,8.727641875303564e-06,8.546671955974603e-06,8.400026683181158e-06,8.207195259431399e-06,8.06039440700376e-06,7.895518531647954e-06,7.733162860169314e-06,7.6205530542354935e-06,7.467695634192076e-06,7.357379603370668e-06,7.213686987649075e-06,7.132163089642635e-06,7.008124464130022e-06,6.898413362124299e-06,6.878821460132866e-06,6.775741977996791e-06,6.677121776507866e-06,6.612976104883274e-06,6.5437339427432445e-06,6.541338130240205e-06,6.403585647702308e-06,6.380238857331339e-06,6.370550929388173e-06,6.464627294305397e-06,6.30350270071576e-06,6.395496583743512e-06,6.375980066383297e-06
900,9.5338322001644e-06,9.762329135263292e-06,9.996404835478737e-06,1.0171643231497303e-05,1.0333646018504398e-05,1.0533864270586595e-05,1.0597210470848019e-05,1.0592703941868936e-05,1.0507009617052475e-05,1.0378199340171736e-05,1.0249829065214575e-05,1.0087935640356518e-05,9.930008123938223e-06,9.745636154910441e-06,9.56739221106257e-06,9.376760027607864e-06,9.197479981147598e-06,8.993296494218624e-06,8.844707835733154e-06,8.656688428595766e-06,8.471213026818144e-06,8.297947449277294e-06,8.158343512009328e-06,7.974052461160318e-06,7.833276799044065e-06,7.675622426318426e-06,7.519726701816075e-06,7.411551192443241e-06,7.265497636827922e-06,7.159547888233187e-06,7.021674829722079e-06,6.943715098770588e-06,6.824501542284128e-06,6.719014267324787e-06,6.7011193961249625e-06,6.60159229313045e-06,6.506311003252241e-06,6.444535619476374e-06,6.377081569741979e-06,6.377119239199154e-06,6.241875286610203e-06,6.219901652447077e-06,6.212227609515608e-06,6.300515790845917e-06,6.146249900157164e-06,6.235102199023945e-06,6.216970861400311e-06
950,9.077796793086675e-06,9.305516226820178e-06,9.541773834909704e-06,9.718519413973342e-06,9.907060674974077e-06,1.0121361088745373e-05,1.019800410643472e-05,1.0206444413585109e-05,1.0134992829657832e-05,1.0020709005558622e-05,9.904017151851471e-06,9.754455952127134e-06,9.608029477683952e-06,9.435050109688792e-06,9.267700414657115e-06,9.087954678429893e-06,8.918272398085515e-06,8.724397518963848e-06,8.584135703159347e-06,8.405388854981006e-06,8.228140185517032e-06,8.0620924797962e-06,7.929054244042819e-06,7.752767929268153e-06,7.6176303533295534e-06,7.46674188982624e-06,7.316911381276129e-06,7.212892871160974e-06,7.073211271188842e-06,6.971357318433395e-06,6.838947214817645e-06,6.764329706438978e-06,6.649650211182006e-06,6.54813709560868e-06,6.531813426202574e-06,6.435639064905563e-06,6.343515128045024e-06,6.2839702298107035e-06,6.218201002719041e-06,6.220483416169729e-06,6.0876557955511694e-06,6.066989078052197e-06,6.061189152930605e-06,6.144023273404413e-06,5.996222830841874e-06,6.082024427773567e-06,6.065259000768809e-06
1000,8.657545782378475e-06,8.883819828273661e-06,9.121228394997852e-06,9.298776712568307e-06,9.509857175922959e-06,9.735957097106227e-06,9.82415534723289e-06,9.844041210032581e-06,9.785363520782905e-06,9.684237201033886e-06,9.578211689574057e-06,9.439955907407392e-06,9.304087470715666e-06,9.141616873082664e-06,8.984330251312644e-06,8.814666043705822e-06,8.653891167578102e-06,8.469598740645757e-06,8.337070787669175e-06,8.166976162363098e-06,7.99741584756301e-06,7.838141268342366e-06,7.71123566905905e-06,7.5424633367721e-06,7.412610507129031e-06,7.268070816498018e-06,7.123943882838185e-06,7.023829356852685e-06,6.890123779203985e-06,6.792118135098136e-06,6.664843874891666e-06,6.593365340481935e-06,6.4829527660486404e-06,6.385184402747079e-06,6.370317605202812e-06,6.277312433540433e-06,6.1881781859035845e-06,6.130735467814271e-06,6.066556577063476e-06,6.0709111510140515e-06,5.940413735249797e-06,5.9209912430438655e-06,5.916937938341627e-06,5.994628108275209e-06,5.8529293151824425e-06,5.935770132146336e-06,5.920347550229718e-06
1050,8.269229069917416e-06,8.493533473327103e-06,8.731246933045302e-06,8.909018283716084e-06,9.139217226529192e-06,9.375160773618987e-06,9.473401646792162e-06,9.503418609396584e-06,9.456219079618815e-06,9.367033271222978e-06,9.270768930599968e-06,9.142897606367258e-06,9.016740741864263e-06,8.863982799918423e-06,8.716009332411372e-06,8.555698718285938e-06,8.4032057929129e-06,8.227836764433472e-06,8.102503948120816e-06,7.940496076992395e-06,7.778132315342018e-06,7.625223300947385e-06,7.504055080810702e-06,7.342346106711823e-06,7.217454731333836e-06,7.078881030369061e-06,6.9401255832154886e-06,6.8436835888936346e-06,6.715590336355937e-06,6.621206021223119e-06,6.498766902405514e-06,6.430240787981938e-06,6.323849372573609e-06,6.229614504095052e-06,6.2161004691003814e-06,6.126095318749512e-06,6.039795598275712e-06,5.984337045640034e-06,5.9216618525756255e-06,5.927930494374433e-06,5.799682631354493e-06,5.781445033051522e-06,5.779021769368045e-06,5.851856186053428e-06,5.71592194389143e-06,5.7958905782354804e-06,5.781784805211804e-06
1100,7.90951828308169e-06,8.131443744040616e-06,8.368767696723857e-06,8.546284902703086e-06,8.792667005927185e-06,9.03677377328744e-06,9.143739610981879e-06,9.182733246628126e-06,9.145865354186896e-06,9.067535064709595e-06,8.980220024883708e-06,8.861904829403457e-06,8.744697603129816e-06,8.60093322574802e-06,8.461594463484994e-06,8.3099773744897e-06,8.165198270277331e-06,7.998152976002939e-06,7.879524683929828e-06,7.725086890535196e-06,7.569469442052627e-06,7.422551671890466e-06,7.306759258572163e-06,7.151699004277434e-06,7.031472615735114e-06,6.898512901277887e-06,6.7648233271689564e-06,6.671841622835078e-06,6.549025963653678e-06,6.458054341380625e-06,6.340173379517394e-06,6.274428084322977e-06,6.171831271546848e-06,6.080934948907238e-06,6.0686786773565455e-06,5.9815172847406946e-06,5.897908211360612e-06,5.844325047389778e-06,5.7830739298589815e-06,5.791111579333456e-06,5.66503757144118e-06,5.647928713136339e-06,5.647028656027948e-06,5.7152754864657465e-06,5.5847929553680505e-06,5.661976400465409e-06,5.649159110146284e-06
