Production rate of Ti-44 by GCR (all) in meteoroid 50cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,10.03,15.06,20.09,25.12,30.15,35.18,40.21,45.24,50.27,55.3,60.33,65.36,70.39,75.42,80.45,85.48,90.51,95.54,100.57,105.6,110.63,115.66,120.69,125.72,130.75,135.78,140.81,145.84,150.87,155.9,160.93,165.96,170.99,176.02,181.05
0,4.723487678658864e-05,4.5233976120903106e-05,4.348293235595923e-05,4.2748759018361134e-05,3.9360671367043315e-05,3.8469387850139125e-05,3.744870338222856e-05,3.661045152620884e-05,3.5842377169720674e-05,3.5306613278424535e-05,3.484398591079843e-05,3.435764372532181e-05,3.378691487922052e-05,3.321016160141732e-05,3.283527395716285e-05,3.236164262167886e-05,3.202930622145758e-05,3.178748916577092e-05,3.163127741521698e-05,3.1310394935361646e-05,3.0933358346985315e-05,3.0737452800211247e-05,3.050492933046785e-05,3.0121795709693128e-05,3.0008100781934557e-05,2.9720199779384e-05,2.9550499626865765e-05,2.925159820150878e-05,2.9173201446395514e-05,2.9012458581444963e-05,2.8945155682422366e-05,2.8736577886043045e-05,2.8564747244821426e-05,2.8476522242522674e-05,2.8154457203284104e-05,2.8032917528588814e-05,2.786190333435373e-05,2.8182295892683394e-05,2.7035001818248576e-05
50,4.077559314483825e-05,3.9611602196068955e-05,3.8389315246758834e-05,3.792777561250249e-05,3.529488071999658e-05,3.46827052747077e-05,3.391870601945771e-05,3.32897456437722e-05,3.2689932218002456e-05,3.22765198050708e-05,3.192198246534665e-05,3.154035807306939e-05,3.1071500826710935e-05,3.059117940389434e-05,3.0284707691369326e-05,2.9883874669988495e-05,2.9604215120819222e-05,2.9403273447828125e-05,2.9276310280172326e-05,2.900123946129012e-05,2.8674163284311914e-05,2.850963553329718e-05,2.8312836873342478e-05,2.7973268505869358e-05,2.7879848915386312e-05,2.7629752938574623e-05,2.7484917431195388e-05,2.7221641854097178e-05,2.715659346364018e-05,2.7020647285573565e-05,2.6969283939802872e-05,2.6785223797984107e-05,2.6631977122700253e-05,2.6557549883034306e-05,2.6264822789094288e-05,2.615872829983893e-05,2.6006417689242983e-05,2.629791234149385e-05,2.5231762943968394e-05
100,3.591595032921277e-05,3.518004519294586e-05,3.4299481582834285e-05,3.401966588549373e-05,3.1926088103402014e-05,3.151400600891839e-05,3.093924501976458e-05,3.0466566981479164e-05,2.9995611335510074e-05,2.967592834622356e-05,2.940399245564556e-05,2.910320166528699e-05,2.8714492726547134e-05,2.8311294358280725e-05,2.8059503504552644e-05,2.7718276969570937e-05,2.748160691508756e-05,2.731383947383426e-05,2.721027862520984e-05,2.697284380573663e-05,2.668710816502564e-05,2.6548058774061543e-05,2.6380579302174368e-05,2.6077368243517613e-05,2.6000124118531227e-05,2.578144799358654e-05,2.565673897800482e-05,2.542334270018103e-05,2.536888005784833e-05,2.5253238296630953e-05,2.5214420176671457e-05,2.5050727827039013e-05,2.4913050919951466e-05,2.4849928452096203e-05,2.4582361607391128e-05,2.4489100750168708e-05,2.4353423554840424e-05,2.4619071434822185e-05,2.3625448328652528e-05
150,3.2043959891587464e-05,3.156892462034648e-05,3.0927099729293966e-05,3.0774189820914365e-05,2.9082908188324712e-05,2.88186571484423e-05,2.8387319094801544e-05,2.803404150215408e-05,2.766377054384496e-05,2.7417297347056664e-05,2.7209704872566964e-05,2.6972481137710506e-05,2.6647978888178175e-05,2.6307445592016055e-05,2.6099931440172667e-05,2.5808087730195898e-05,2.560691042777152e-05,2.546638576854015e-05,2.538180029734311e-05,2.517565446362678e-05,2.492453437751104e-05,2.4806428757812816e-05,2.4663299120451553e-05,2.439080284010126e-05,2.432664131133578e-05,2.4134365711233442e-05,2.4026170253171804e-05,2.3818110990480798e-05,2.377216280285429e-05,2.3673332660346943e-05,2.3644483723268153e-05,2.3497918502460656e-05,2.3373475374887954e-05,2.3319712800359937e-05,2.3073939049862634e-05,2.299145351414045e-05,2.2870617569941667e-05,2.3113091730106415e-05,2.2184582138515557e-05
200,2.886326737978693e-05,2.8560686682438136e-05,2.8092941211086806e-05,2.803125382103514e-05,2.6649049099208374e-05,2.6496288074377034e-05,2.617582651276289e-05,2.5915341228642417e-05,2.5624965506742574e-05,2.543652873090586e-05,2.5279797040981483e-05,2.5093288157895703e-05,2.4820962330647393e-05,2.453199323403375e-05,2.43607102695096e-05,2.4110180528602773e-05,2.3938590749652735e-05,2.3820657448208514e-05,2.3751626210029886e-05,2.357175365838617e-05,2.3349907991220802e-05,2.3249196013486367e-05,2.312648981185701e-05,2.288021143155494e-05,2.2826752090220635e-05,2.2656866886005743e-05,2.2562375378993438e-05,2.2376001862488866e-05,2.2336985195717668e-05,2.225220468145635e-05,2.2231335270824786e-05,2.2099322006124706e-05,2.198626136627049e-05,2.1940318012780653e-05,2.1713580225305394e-05,2.1640221793002424e-05,2.1532668448237947e-05,2.1754307113790723e-05,2.088450619614498e-05
250,2.6196111896910677e-05,2.6013127072129223e-05,2.5675938357387978e-05,2.568108517912134e-05,2.4541584042043536e-05,2.4474145911366658e-05,2.4240692091399163e-05,2.405327730493165e-05,2.382708178201962e-05,2.3685193161537246e-05,2.3569131413914192e-05,2.342355337342354e-05,2.3194126705623622e-05,2.29480308468993e-05,2.280665492593717e-05,2.2590976345745295e-05,2.244425487733984e-05,2.2345211242816686e-05,2.2289046603797166e-05,2.2131425652420166e-05,2.1934549930619973e-05,2.184841014026952e-05,2.1742978299843685e-05,2.1519280576842272e-05,2.147466116496278e-05,2.1323918921465094e-05,2.1240911153134482e-05,2.107324746353764e-05,2.1039933177592016e-05,2.0966987720206015e-05,2.095253976486878e-05,2.0833002350062275e-05,2.072983018280377e-05,2.069046943080451e-05,2.048048105613492e-05,2.041491276216178e-05,2.0319279603188712e-05,2.0522131832689626e-05,1.9705477535594064e-05
300,2.3924868768420603e-05,2.382745549820719e-05,2.3590171830445095e-05,2.3644897532109153e-05,2.2699252487119375e-05,2.26977987495128e-05,2.2533419233097042e-05,2.240414443578689e-05,2.223001973382349e-05,2.2125816075195615e-05,2.2042577053870667e-05,2.1930345851755507e-05,2.1736537894006737e-05,2.1526402818818188e-05,2.140989557224593e-05,2.1223827346636577e-05,2.1098156675765088e-05,2.1015020084132875e-05,2.096958145938733e-05,2.0830947571171114e-05,2.0655529686125146e-05,2.058169114671419e-05,2.0490975994041393e-05,2.0286879728924347e-05,2.0249623112270385e-05,2.0115363473275437e-05,2.004206113522655e-05,1.9890653146150392e-05,1.986207367834934e-05,1.9799166752524127e-05,1.9789906351712245e-05,1.9681150288568218e-05,1.9586642408514217e-05,1.9552860364132438e-05,1.9357704734433527e-05,1.9298830163868255e-05,1.9213920545871478e-05,1.9399787551707322e-05,1.863142485355853e-05
350,2.1966996063368748e-05,2.1932132486707653e-05,2.1772453831126245e-05,2.1864228409377688e-05,2.1075563744459118e-05,2.112550949231072e-05,2.101646947641098e-05,2.0933835852233206e-05,2.0802302945982775e-05,2.0728840201845017e-05,2.0672288448622106e-05,2.058743703748925e-05,2.0423450700844244e-05,2.0243705682493742e-05,2.0148007302429922e-05,1.9987254315888776e-05,1.9879513887839624e-05,1.9809855338498894e-05,1.9773417698999004e-05,1.9651092657670286e-05,1.9494236312702937e-05,1.9430851124542314e-05,1.9352752678661036e-05,1.916579086432416e-05,1.9134711363254523e-05,1.901473290459155e-05,1.8949694994213026e-05,1.8812498209999936e-05,1.8787882735999506e-05,1.8733542210950006e-05,1.872848297580593e-05,1.8629110329430715e-05,1.8542250468065877e-05,1.8513224067841976e-05,1.833127967635539e-05,1.827819112139289e-05,1.820294933260521e-05,1.8373420077776094e-05,1.7649089931435664e-05
400,2.0262194020142695e-05,2.0273728879291057e-05,2.017502486102621e-05,2.0294563781286873e-05,1.9634469222003905e-05,1.9724634042813972e-05,1.9660248571299487e-05,1.9615273321529073e-05,1.9518813655149535e-05,1.947058082731592e-05,1.943585749333098e-05,1.9373631580145407e-05,1.9234793563496015e-05,1.9080898562483762e-05,1.9002705699422037e-05,1.8863715260284424e-05,1.8771330833662522e-05,1.871315369229859e-05,1.8684312627783503e-05,1.8576078684191547e-05,1.843537301509253e-05,1.8380923079827057e-05,1.831370075957561e-05,1.8141810783569753e-05,1.8115946700642418e-05,1.8008411551060942e-05,1.7950458471366394e-05,1.7825754386689455e-05,1.7804482258204556e-05,1.775749116711819e-05,1.775583828837215e-05,1.7664684815589414e-05,1.758461967524143e-05,1.755966821499061e-05,1.7389552092248413e-05,1.7341491784043686e-05,1.7274982710791784e-05,1.743146401223006e-05,1.674741241466715e-05
