Production rate of Ti-44 by GCR (all) in meteoroid 80cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,12.14,19.28,26.42,33.56,40.7,47.84,54.98,62.12,69.26,76.4,83.54,90.68,97.82,104.96,112.1,119.24,126.38,133.52,140.66,147.8,154.94,162.08,169.22,176.36,183.5,190.64,197.78,204.92,212.06,219.2,226.34,233.48,240.62,247.76,254.9,262.04,269.18,276.32,283.46,290.6
450,1.8288669728418724e-05,1.839849809963112e-05,1.8512511197837765e-05,1.8659066996635655e-05,1.8231835525672567e-05,1.8312005897271817e-05,1.8233163408234247e-05,1.8198507622554106e-05,1.8130206193142642e-05,1.8014947037081264e-05,1.7808402500008186e-05,1.7656270126536816e-05,1.75355814488685e-05,1.7333536377618324e-05,1.7172685912710457e-05,1.7034281391799395e-05,1.6833739556788347e-05,1.6644836491786925e-05,1.6493099131117756e-05,1.6305183092859735e-05,1.613854172133347e-05,1.599233682239702e-05,1.582564488763548e-05,1.5649471181922532e-05,1.5487696769654366e-05,1.534219949674329e-05,1.5220370089058354e-05,1.510215815146203e-05,1.501245817750762e-05,1.4877913221366161e-05,1.4771404014815504e-05,1.4719559794711644e-05,1.4534953787648186e-05,1.4494311921390657e-05,1.4402585384242511e-05,1.4263619844734241e-05,1.4154400228682866e-05,1.4176974854721742e-05,1.3951779544340668e-05,1.3992325433116122e-05,1.407806926927925e-05,1.3914975328019556e-05,1.3673276686023969e-05,1.3600715145656017e-05
500,1.7071244930276984e-05,1.7207908405623174e-05,1.7353140646163134e-05,1.7520177378569557e-05,1.7193580046843015e-05,1.7316941067013773e-05,1.72835009019639e-05,1.727930792805288e-05,1.723978852648964e-05,1.7151781216842842e-05,1.6975850845897765e-05,1.684774138228166e-05,1.674609630878256e-05,1.6565789026399618e-05,1.6422359639798458e-05,1.630056246745124e-05,1.611795439467529e-05,1.5946707269978647e-05,1.5809630957889398e-05,1.563761109044836e-05,1.5484658924272766e-05,1.535205800825442e-05,1.5198018457556839e-05,1.5035274880280078e-05,1.4885454003795459e-05,1.4750795917568958e-05,1.4637179842045558e-05,1.4526964821424786e-05,1.4442891896930119e-05,1.4317507572796253e-05,1.4217243802284631e-05,1.417093785963196e-05,1.3995139301984252e-05,1.395779792349202e-05,1.3871187395517733e-05,1.3742022652378398e-05,1.36374393285641e-05,1.3660889638300261e-05,1.3441928101680875e-05,1.348502416988625e-05,1.356662072134959e-05,1.341225426942149e-05,1.3180642923261908e-05,1.3108646394754241e-05
550,1.5987928759579265e-05,1.614478249992177e-05,1.6314386473508706e-05,1.6497179928892025e-05,1.625456499244593e-05,1.641310410195361e-05,1.6417599215111926e-05,1.6438985670958134e-05,1.6423883770518696e-05,1.635924412191628e-05,1.6209925623318987e-05,1.610278472194125e-05,1.601777876313027e-05,1.5856711517136715e-05,1.572877059503127e-05,1.5621620839871495e-05,1.5455052787264594e-05,1.5299567854432947e-05,1.5175541630786923e-05,1.5017794186569194e-05,1.4877080342599032e-05,1.475664488897046e-05,1.4614026578462808e-05,1.446340102491914e-05,1.4324425561853957e-05,1.4199570401413227e-05,1.4093448577542121e-05,1.3990538078331992e-05,1.3911552916635067e-05,1.379456367912149e-05,1.3700056166929586e-05,1.365864226153512e-05,1.3491022677494146e-05,1.345665000574706e-05,1.3374736238943621e-05,1.325457152112679e-05,1.315418536624477e-05,1.3178418838874675e-05,1.2965505301744266e-05,1.3010675405217877e-05,1.3088420800111296e-05,1.2942095358138162e-05,1.2719990340393705e-05,1.2648261401266753e-05
600,1.5018293790662814e-05,1.5190276809588318e-05,1.5378864002894682e-05,1.5573691312857723e-05,1.5401535272982135e-05,1.5588754444264576e-05,1.562504943693133e-05,1.5667978529041437e-05,1.567366270503012e-05,1.5629140718822044e-05,1.5503050273160682e-05,1.5414279300795892e-05,1.5343862858810242e-05,1.5199889674632628e-05,1.508577177651141e-05,1.4991588231418554e-05,1.4839420337625368e-05,1.4698058351216156e-05,1.4585693070143963e-05,1.444080764798171e-05,1.4311076570711813e-05,1.4201558117726658e-05,1.4069285079588901e-05,1.3929631936010822e-05,1.3800527434189866e-05,1.368456556071997e-05,1.3585300668804042e-05,1.3489080793947036e-05,1.3414711007306468e-05,1.3305434622315526e-05,1.3216245888528035e-05,1.3179164819384903e-05,1.3019155962968247e-05,1.298746424353154e-05,1.2909874643419443e-05,1.279799334864796e-05,1.2701421627599668e-05,1.2726355788961049e-05,1.2519299618750339e-05,1.2566141107094543e-05,1.264030121215444e-05,1.2501405781513979e-05,1.2288263928974905e-05,1.2216578170226806e-05
650,1.414586167747898e-05,1.432907475014111e-05,1.4532367288750579e-05,1.473627190762563e-05,1.4623494798370312e-05,1.4834086048060994e-05,1.4897104194524038e-05,1.495821677271272e-05,1.4981645599147944e-05,1.4954503894467897e-05,1.4848762981311014e-05,1.477613851095288e-05,1.4718555027850937e-05,1.4589822260822899e-05,1.4488084148459638e-05,1.4405416991124002e-05,1.4266221505912413e-05,1.4137555998686953e-05,1.4035647303852585e-05,1.3902392185028712e-05,1.3782551677806227e-05,1.3682861258103317e-05,1.3559988335844694e-05,1.343030236680092e-05,1.3310207897420685e-05,1.3202337278003262e-05,1.3109362064807105e-05,1.3019286317005297e-05,1.294911631326421e-05,1.284694237084666e-05,1.276267964663853e-05,1.2729445631949845e-05,1.257653209533409e-05,1.2547270457912519e-05,1.2473672620125286e-05,1.2369431166370419e-05,1.2276338794135332e-05,1.230189985433481e-05,1.2100508569528493e-05,1.2148680058768523e-05,1.2219494731908145e-05,1.208748304249469e-05,1.1882797138637998e-05,1.1810987895762069e-05
700,1.3357182054159684e-05,1.3548592618425693e-05,1.3763169202584537e-05,1.3973788055051303e-05,1.3911241212004085e-05,1.4140841264671288e-05,1.4226355533528932e-05,1.430283975907058e-05,1.4341450865348923e-05,1.4329370054626981e-05,1.42415163321673e-05,1.4183126166416849e-05,1.4136862768765727e-05,1.4021761386826356e-05,1.3931145971397461e-05,1.3858738802805085e-05,1.373126645929786e-05,1.3614050099918924e-05,1.3521548654924828e-05,1.3398842838306298e-05,1.3287938247651147e-05,1.3197121627493675e-05,1.3082814697880668e-05,1.296220979958595e-05,1.2850361463862079e-05,1.2749872050811107e-05,1.2662679672276978e-05,1.2578259734486676e-05,1.251192241322947e-05,1.2416302777914687e-05,1.2336612174054692e-05,1.2306801678682769e-05,1.2160514624618416e-05,1.213346329755809e-05,1.2063559601992645e-05,1.1966378077604812e-05,1.1876470461602702e-05,1.1902592179512289e-05,1.170667373485308e-05,1.1755885142303296e-05,1.1823571709367425e-05,1.169795334945561e-05,1.150125006353168e-05,1.1429196390911563e-05
750,1.2641161933004937e-05,1.283839332777555e-05,1.3061500772639226e-05,1.3276935174783181e-05,1.3257012334375678e-05,1.3502014705093894e-05,1.3606485858777864e-05,1.3695975522795141e-05,1.3747598625522049e-05,1.3748602856685333e-05,1.3676519271865137e-05,1.3630711129130696e-05,1.3594458898772767e-05,1.3491585853194526e-05,1.3410993032187257e-05,1.3347752172646379e-05,1.3230904873437295e-05,1.3124042105555337e-05,1.304002945150391e-05,1.2926919893579791e-05,1.2824113088219949e-05,1.2741330541734773e-05,1.263485031994533e-05,1.2522542092511044e-05,1.2418259408380876e-05,1.2324520211699807e-05,1.224265619294135e-05,1.216345421824131e-05,1.2100624096519165e-05,1.2011064907797825e-05,1.1935626512259535e-05,1.190886902459239e-05,1.176878083694399e-05,1.1743746423682448e-05,1.1677269488524717e-05,1.1586623758626096e-05,1.1499640893816414e-05,1.1526263623489047e-05,1.1335628128829727e-05,1.13856325046582e-05,1.145038863358528e-05,1.1330721671252225e-05,1.1141559424672531e-05,1.106917657633442e-05
800,1.1988568144724319e-05,1.2189746300334483e-05,1.2419157700618935e-05,1.2637875674139111e-05,1.2654213840417261e-05,1.2911623229362481e-05,1.3032073054983764e-05,1.3132567444013804e-05,1.3195355491391974e-05,1.3207753282117165e-05,1.3149611166620068e-05,1.311495117574277e-05,1.3087572913562137e-05,1.2995699622677778e-05,1.2924162496512603e-05,1.2869131956377116e-05,1.2761940408152216e-05,1.2664465021902281e-05,1.2588133844531053e-05,1.2483776786192414e-05,1.238832890986176e-05,1.2312838572545838e-05,1.2213527246157402e-05,1.2108818592527022e-05,1.2011493174680378e-05,1.1923941490210259e-05,1.1846996982825931e-05,1.1772619106568766e-05,1.1713006590627859e-05,1.1629061515693503e-05,1.1557585245377032e-05,1.1533555618936042e-05,1.1399275309719352e-05,1.137608690448216e-05,1.1312795743677124e-05,1.1228210745325994e-05,1.1143922311235755e-05,1.1170992195606093e-05,1.0985453191894149e-05,1.1036039987804894e-05,1.109804608828661e-05,1.0983930887481532e-05,1.0801897730429911e-05,1.0729129592310582e-05
850,1.1391652065886024e-05,1.1595292198193006e-05,1.1829198815230651e-05,1.2049960281898555e-05,1.2097206961810733e-05,1.2364525265422035e-05,1.2498436358258537e-05,1.2608236522341794e-05,1.2680610686166889e-05,1.2702947490475457e-05,1.2657160504538037e-05,1.2632399374056578e-05,1.261290325187079e-05,1.2530949703925933e-05,1.246761503406549e-05,1.241995596324661e-05,1.2321561227341672e-05,1.2232617840620036e-05,1.2163255725322508e-05,1.2066901258293731e-05,1.1978158479867956e-05,1.1909302552820868e-05,1.181657267044092e-05,1.171884181550888e-05,1.1627927898255425e-05,1.1546060275752293e-05,1.1473666365494048e-05,1.140375721470833e-05,1.1347103797913109e-05,1.126836830483253e-05,1.1200590374415825e-05,1.1179002434314653e-05,1.1050171678968802e-05,1.1028677651564007e-05,1.0968354411107318e-05,1.0889398426203905e-05,1.0807599691770443e-05,1.083506797664209e-05,1.0654443365773333e-05,1.0705432860670698e-05,1.0764854105532065e-05,1.065592810807945e-05,1.0480639657806325e-05,1.0407452709690761e-05
900,1.084386247916796e-05,1.1048784174008965e-05,1.1285712092900794e-05,1.1507510984687557e-05,1.1581141178750881e-05,1.1856277420958016e-05,1.2001513268314497e-05,1.2119170912458069e-05,1.2199776281622848e-05,1.2230796153601272e-05,1.2195982727599527e-05,1.2180027975568983e-05,1.2167545855337815e-05,1.2094559188195573e-05,1.2038671229116176e-05,1.199764493189041e-05,1.1907283101098155e-05,1.1826111766838533e-05,1.1763087736210772e-05,1.1674066960217157e-05,1.1591448624393183e-05,1.1528641867962507e-05,1.1441967040563943e-05,1.1350657501288318e-05,1.1265663954600263e-05,1.1189028580890547e-05,1.1120851452897022e-05,1.1055089474974127e-05,1.1001163689833364e-05,1.0927270158812622e-05,1.0862950058420478e-05,1.0843551236913169e-05,1.0719840935009777e-05,1.0699906253326845e-05,1.0642353426457643e-05,1.0568633164405606e-05,1.048914154889317e-05,1.0516963995939523e-05,1.0341076700366088e-05,1.0392315363059703e-05,1.0449303404682713e-05,1.0345236699973112e-05,1.0176334171415075e-05,1.0102712654994115e-05
