Production rate of Ti-44 by GCR (all) in meteoroid 30cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,10.08,15.16,20.24,25.32,30.4,35.48,40.56,45.64,50.72,55.8,60.88,65.96,71.04,76.12,81.2,86.28,91.36,96.44,101.52,106.6
450,2.170762853807821e-05,2.163245503252905e-05,2.1520284358293365e-05,2.174758043003034e-05,2.0791969535497233e-05,2.105062826965137e-05,2.1167337450898736e-05,2.123458788703759e-05,2.136001611384807e-05,2.14753566526651e-05,2.150274461168062e-05,2.1592443751267495e-05,2.1588793911743262e-05,2.158531136351895e-05,2.1583215434903315e-05,2.1509984679731287e-05,2.1506475707488592e-05,2.160952166434727e-05,2.166678263251753e-05,2.1594161278927974e-05,2.17076065650141e-05,2.16725710549291e-05,2.1381673828873735e-05,2.0916156387189864e-05
500,2.024839932597062e-05,2.020829661629955e-05,2.0141007795415903e-05,2.038209725580948e-05,1.9540616502597764e-05,1.9819636356086154e-05,1.995924195466563e-05,2.004985720623762e-05,2.018943094454814e-05,2.0314236781666278e-05,2.035423378485902e-05,2.0453415568796218e-05,2.0461153166338553e-05,2.0469310828639855e-05,2.0478542914513903e-05,2.041712308606694e-05,2.0417441361067768e-05,2.0521161687565557e-05,2.057856354544206e-05,2.0514284383600135e-05,2.0616678499356248e-05,2.0591167496268716e-05,2.0318183944897214e-05,1.9886195476429598e-05
550,1.8947799193993373e-05,1.8935582360188153e-05,1.8904860041192483e-05,1.915568443993992e-05,1.8411646270426996e-05,1.870596133214178e-05,1.8863698682576298e-05,1.8973160239783224e-05,1.912377550062063e-05,1.9255924441397412e-05,1.930626869405753e-05,1.941288829073008e-05,1.943009366746065e-05,1.944797973836345e-05,1.9466809621504017e-05,1.9415656996312903e-05,1.9419195102384814e-05,1.9523112098732683e-05,1.9580457191258314e-05,1.9523548322346426e-05,1.9616113902497416e-05,1.959876538643593e-05,1.9342197042272624e-05,1.8940337324728464e-05
600,1.7782063196064518e-05,1.77921671377889e-05,1.779138404278729e-05,1.804880260845214e-05,1.7388525303856217e-05,1.7694124143453577e-05,1.7866169910622045e-05,1.7990819504679e-05,1.8149974727467572e-05,1.8287755644812682e-05,1.8346596685182533e-05,1.8459000269284443e-05,1.8484094947449206e-05,1.8510127006470144e-05,1.8537102120261712e-05,1.849490587776469e-05,1.8501155266980338e-05,1.8604888503290707e-05,1.8662016789466795e-05,1.861164212790227e-05,1.869544245264328e-05,1.8685102625104563e-05,1.8443615907485992e-05,1.80689238179534e-05
650,1.673194937562553e-05,1.676000703061588e-05,1.6783828855092906e-05,1.7045396032074814e-05,1.6457556338975334e-05,1.6771243200120903e-05,1.6954508802867596e-05,1.7091365243863318e-05,1.7257033379419604e-05,1.7399058861227233e-05,1.7464873010166498e-05,1.7581715687145205e-05,1.7613393249813486e-05,1.764625374623434e-05,1.768014827560705e-05,1.7645789395592138e-05,1.7654322252541025e-05,1.7757568873274885e-05,1.7814350923672055e-05,1.7769787579157143e-05,1.784575050443425e-05,1.784143786795871e-05,1.7613841243634996e-05,1.7263726605620504e-05
700,1.5781698311195588e-05,1.582424447614529e-05,1.5868340725750875e-05,1.6132143759480314e-05,1.5607291662069938e-05,1.5926508232386175e-05,1.611848438437835e-05,1.6265104456081118e-05,1.6435635500546366e-05,1.6580775363977424e-05,1.6652300918639076e-05,1.6772483994897953e-05,1.680965691907844e-05,1.6848243052352508e-05,1.688801771262346e-05,1.6860536234706542e-05,1.687099111817495e-05,1.6973510490052294e-05,1.7029841910320098e-05,1.699046195571128e-05,1.7059399811982682e-05,1.706027624304392e-05,1.6845501216506476e-05,1.6517688957329864e-05
750,1.491827223902797e-05,1.4972530978085122e-05,1.5033359701490073e-05,1.5297898251965497e-05,1.4828087734967831e-05,1.5150778347281507e-05,1.534941655660535e-05,1.5503788100622204e-05,1.5677833987869943e-05,1.5825164088683706e-05,1.590135107816532e-05,1.602397358430572e-05,1.606573188477765e-05,1.6109116259133225e-05,1.6153886218002838e-05,1.613245493435583e-05,1.6144525310815294e-05,1.6246126957905302e-05,1.6301923915067166e-05,1.626717957041578e-05,1.6329805773038457e-05,1.6335153065222632e-05,1.613223824404154e-05,1.582472233048912e-05
800,1.4130788195333544e-05,1.4194517338734636e-05,1.4269162476025355e-05,1.4533258193281675e-05,1.4111762492486237e-05,1.4436270970157188e-05,1.4639892178059873e-05,1.4800351036976765e-05,1.4976807173539617e-05,1.512556958314442e-05,1.5205540412969404e-05,1.532986126868785e-05,1.5375440003951403e-05,1.5422839451116057e-05,1.5471848531099888e-05,1.5455751680546966e-05,1.5469176694863602e-05,1.556971074685762e-05,1.5624906356474337e-05,1.559431785988034e-05,1.5651260828240767e-05,1.5660461550081004e-05,1.5468539201522737e-05,1.5179544405265387e-05
850,1.3410088853649477e-05,1.3481464371408184e-05,1.3567511241609355e-05,1.3830239048295906e-05,1.3451328430279182e-05,1.3776318319225964e-05,1.3983541743188812e-05,1.4148706616543683e-05,1.432666595670597e-05,1.4476237693653502e-05,1.4559256033341713e-05,1.4684664253024866e-05,1.4733417761308875e-05,1.478416842598431e-05,1.4836768200018532e-05,1.4825384087407476e-05,1.4839941080894339e-05,1.4939290660495283e-05,1.4993832051617122e-05,1.496697766200584e-05,1.5018792528024905e-05,1.5031314310005932e-05,1.4849598952393894e-05,1.4577548931448676e-05
900,1.2748412991802448e-05,1.2825941767258128e-05,1.2921380639750368e-05,1.3182015966294271e-05,1.2840782446138494e-05,1.3165174751887899e-05,1.337486195627333e-05,1.3543582861119475e-05,1.3722299535565319e-05,1.3872167806925435e-05,1.3957613787413905e-05,1.4083604826958378e-05,1.4134986128907025e-05,1.4188523405411527e-05,1.4244156140017925e-05,1.4236942863073928e-05,1.4252441268137019e-05,1.4350516387193585e-05,1.4404362305059455e-05,1.4380870010329639e-05,1.4428048504300673e-05,1.4443431070421055e-05,1.4271209738631933e-05,1.4014700248608503e-05
