Production rate of Ti-44 by GCR (all) in meteoroid 70cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,12.09,19.18,26.27,33.36,40.45,47.54,54.63,61.72,68.81,75.9,82.99,90.08,97.17,104.26,111.35,118.44,125.53,132.62,139.71,146.8,153.89,160.98,168.07,175.16,182.25,189.34,196.43,203.52,210.61,217.7,224.79,231.88,238.97,246.06,253.15
500,1.7691497276836385e-05,1.7855966937178785e-05,1.795105303249079e-05,1.8142612179015342e-05,1.7731618000852655e-05,1.7905800689026988e-05,1.792639309161626e-05,1.7950519352810855e-05,1.7914269806845453e-05,1.782726829990554e-05,1.773711911001813e-05,1.761024374745214e-05,1.7445433430147746e-05,1.737758934935572e-05,1.7233421358746725e-05,1.713851127875225e-05,1.703462100739482e-05,1.690990225411361e-05,1.6769746483252136e-05,1.6642652480830956e-05,1.6490967678194268e-05,1.6414635001836784e-05,1.6316770761008946e-05,1.6197880594440385e-05,1.6052822681878575e-05,1.5991360273664163e-05,1.5902524939473168e-05,1.5807947503972606e-05,1.5764339465789422e-05,1.5651492114115893e-05,1.5645327865730127e-05,1.552960650948797e-05,1.547916913773438e-05,1.5550716862162098e-05,1.5405695779687577e-05,1.5329840694530394e-05,1.5228740563254689e-05,1.5359688648014298e-05,1.6035040762207674e-05
550,1.6575839721629687e-05,1.675727004297716e-05,1.6881420416050006e-05,1.7086160279443003e-05,1.6763894570806227e-05,1.6969799904499557e-05,1.702606896708654e-05,1.7074441683948943e-05,1.7062481474535853e-05,1.699896016880274e-05,1.693101969386119e-05,1.682554962515423e-05,1.668116834155868e-05,1.6626300644221296e-05,1.6499034041272282e-05,1.6416383516618684e-05,1.6325475967304266e-05,1.621445020290468e-05,1.6087665677789902e-05,1.5972356057843574e-05,1.583341685731249e-05,1.5766599677673236e-05,1.5677992290925886e-05,1.5569270163274476e-05,1.5433364766394742e-05,1.537876716204208e-05,1.5297222363906232e-05,1.5210225014087653e-05,1.5170897181269527e-05,1.5062785245105185e-05,1.5061323544617235e-05,1.4948067660782531e-05,1.4903228486071025e-05,1.4971839404414716e-05,1.4835288936103755e-05,1.476206647669928e-05,1.4665934012773753e-05,1.4798634533880956e-05,1.5451253807533945e-05
600,1.5576619459037025e-05,1.5770386517187268e-05,1.591759708316852e-05,1.6132102645607967e-05,1.5884546766883718e-05,1.6116067287725935e-05,1.6202012481087844e-05,1.6270693127917785e-05,1.627936177856976e-05,1.6236044219783317e-05,1.6187269188783934e-05,1.610053422374163e-05,1.597418490825137e-05,1.5930713275858718e-05,1.5818439131967968e-05,1.574662400074251e-05,1.5667221946846773e-05,1.5568370258722673e-05,1.5453570349048774e-05,1.53487933714104e-05,1.522131560625091e-05,1.516295364175096e-05,1.5082635307895657e-05,1.4983098564600241e-05,1.4855525254463272e-05,1.4807025473080472e-05,1.4732134847464813e-05,1.4652031519061742e-05,1.4616549078826582e-05,1.4512867048865957e-05,1.4515501331158755e-05,1.4404736079359624e-05,1.4364863462403218e-05,1.4430840285750507e-05,1.4301995366087038e-05,1.4231205420076782e-05,1.4139689779371965e-05,1.4273770432851214e-05,1.4905234350016058e-05
650,1.467702546575621e-05,1.48795939843411e-05,1.5045075846082889e-05,1.526665128602172e-05,1.508230283533229e-05,1.533446356570202e-05,1.5445133644186984e-05,1.5530851874111103e-05,1.555708723331397e-05,1.5531215090806806e-05,1.5499032671551393e-05,1.542874926883e-05,1.5318370927802628e-05,1.5284939171569674e-05,1.5186008314746239e-05,1.5123803815606057e-05,1.5054631508419093e-05,1.4966640335247868e-05,1.486261948077926e-05,1.4767289678728063e-05,1.4650153531422136e-05,1.4599328901075314e-05,1.4526458235811258e-05,1.4435244496879844e-05,1.4315280472547916e-05,1.4272213283319394e-05,1.4203410686621669e-05,1.412959295267606e-05,1.4097574355751335e-05,1.399804457735961e-05,1.4004250194580121e-05,1.389598020113309e-05,1.386052649518247e-05,1.3924128550314766e-05,1.3802315889089291e-05,1.3733780197187358e-05,1.3646559691867616e-05,1.3781698923949117e-05,1.439341311784424e-05
700,1.3863327014574805e-05,1.407197015823216e-05,1.4251873841056196e-05,1.4478378424919975e-05,1.4347725661152993e-05,1.4616448960765083e-05,1.4747733451842873e-05,1.4847757712389812e-05,1.4888983234131527e-05,1.487822042756805e-05,1.4860443440293532e-05,1.4804648685931008e-05,1.4708460448155036e-05,1.4683898833837276e-05,1.4596879566565038e-05,1.4543226973431511e-05,1.448317729267996e-05,1.4404905052629737e-05,1.4310609863684784e-05,1.4223781221876895e-05,1.4116005410436627e-05,1.4071919703132321e-05,1.4005761710015923e-05,1.39221107027247e-05,1.3809116194437272e-05,1.3770902203717349e-05,1.3707682024629999e-05,1.3639608462046707e-05,1.3610717521669213e-05,1.351508677543491e-05,1.3524408432663373e-05,1.3418622170502597e-05,1.3387110722734542e-05,1.3448561093591818e-05,1.3333185876801077e-05,1.3266744957788533e-05,1.318352447103835e-05,1.3319443753029659e-05,1.3912667137397136e-05
750,1.3124192928831975e-05,1.3336792824384725e-05,1.352800343237591e-05,1.3757729304238246e-05,1.367285178952382e-05,1.3954777541610022e-05,1.4103245394688904e-05,1.4215282137447001e-05,1.4269318513872915e-05,1.4271675818311584e-05,1.4266435567958161e-05,1.4223434228601087e-05,1.413989021358571e-05,1.4123185149606977e-05,1.4046829004371652e-05,1.4000808765911992e-05,1.394891662710525e-05,1.3879366694709527e-05,1.3793872497036013e-05,1.3714716721333322e-05,1.3615437491257754e-05,1.3577393153417388e-05,1.3517302925131793e-05,1.3440541590761442e-05,1.3333947891906001e-05,1.3300080510395664e-05,1.3241989605998495e-05,1.3179176871939682e-05,1.3153116252983674e-05,1.3061152878573449e-05,1.3073194265033884e-05,1.2969867575182223e-05,1.2941882030701925e-05,1.3001373399976955e-05,1.2891908215002406e-05,1.282741882510781e-05,1.2747927410273592e-05,1.2884384884788727e-05,1.3460250244143136e-05
800,1.245018621133989e-05,1.2665089328589437e-05,1.2865072142818554e-05,1.3096652082710428e-05,1.3050913267746742e-05,1.3343259772441768e-05,1.35060331686227e-05,1.3628147532685932e-05,1.3693142731085671e-05,1.3706917900979441e-05,1.3712610474986253e-05,1.3680932178387077e-05,1.3608684802429538e-05,1.359895425258687e-05,1.3532168039741019e-05,1.3492977979034184e-05,1.344839863562243e-05,1.338669728630808e-05,1.3309188932606956e-05,1.3236977702982658e-05,1.3145431593695196e-05,1.311281670545484e-05,1.3058226058654024e-05,1.2987756249045827e-05,1.2887055825079697e-05,1.285709052217298e-05,1.2803721456315019e-05,1.2745736758946302e-05,1.2722242573659646e-05,1.26337340298143e-05,1.2648149212854659e-05,1.2547248140415398e-05,1.252242358830425e-05,1.2580123038236124e-05,1.2476098604351583e-05,1.2413431620488182e-05,1.2337420296208661e-05,1.2474205513058526e-05,1.3033736517226382e-05
850,1.1833382674968152e-05,1.2049293309748474e-05,1.225597590379691e-05,1.248831287353076e-05,1.2476120710155662e-05,1.2776575949029123e-05,1.295123066215971e-05,1.308178348126483e-05,1.315615685624884e-05,1.3179886648814341e-05,1.3195129621004314e-05,1.317349396037122e-05,1.3111363886204115e-05,1.3107837276229673e-05,1.3049660104009295e-05,1.3016597592682704e-05,1.2978588803762688e-05,1.2923967082060416e-05,1.2853723138892602e-05,1.2787813508081672e-05,1.2703323112251385e-05,1.2675598847100014e-05,1.2626005285536888e-05,1.256129352740304e-05,1.2466031781547058e-05,1.2439577170752046e-05,1.2390562506613723e-05,1.2337017220400354e-05,1.2315854512933957e-05,1.2230605291601463e-05,1.2247091535807855e-05,1.2148574616759634e-05,1.2126590220502632e-05,1.2182643195703287e-05,1.2083640568483455e-05,1.2022679211123572e-05,1.19499189512583e-05,1.2086848477211853e-05,1.2630973851574932e-05
900,1.1267078987099178e-05,1.1482979714997317e-05,1.169466092158772e-05,1.1926873680272203e-05,1.1943492268538677e-05,1.2250128113715303e-05,1.2434614152314355e-05,1.2572211507563241e-05,1.265460879343708e-05,1.2687030213372669e-05,1.271062747065996e-05,1.2697915366042693e-05,1.264486672858319e-05,1.2646868411827375e-05,1.2596452668981645e-05,1.2568899950682571e-05,1.2536807227832619e-05,1.2488585941434722e-05,1.2424965569618295e-05,1.236478786808753e-05,1.228674998480539e-05,1.2263440212268674e-05,1.2218397753379789e-05,1.2158966677625623e-05,1.2068735049794459e-05,1.204544545099364e-05,1.2000452904165687e-05,1.1950997130355917e-05,1.193195608095538e-05,1.1849785911936622e-05,1.1868077657794063e-05,1.1771897764381973e-05,1.1752470596450055e-05,1.1807004188598675e-05,1.1712648174248216e-05,1.1653286505008972e-05,1.158356641498266e-05,1.1720480150222805e-05,1.225004556237757e-05
950,1.0745566302267845e-05,1.096065784447276e-05,1.1175936739906601e-05,1.1407317465264906e-05,1.144871746471467e-05,1.1759921418063765e-05,1.1952499320006637e-05,1.2095951831008483e-05,1.2185208626727091e-05,1.2225227386310433e-05,1.2256140354106618e-05,1.2251370396309402e-05,1.2206490251782761e-05,1.2213425816767426e-05,1.2170021338107461e-05,1.2147433367795103e-05,1.2120677694105117e-05,1.2078254917935926e-05,1.2020686919484893e-05,1.196573467342545e-05,1.1893610391467145e-05,1.1874293004550627e-05,1.1833404509019757e-05,1.1778825631267912e-05,1.1693255778554977e-05,1.1672824979560124e-05,1.1631553278933259e-05,1.1585871190970775e-05,1.1568763907224642e-05,1.1489506203347971e-05,1.1509369994954455e-05,1.1415475825267413e-05,1.139835568453699e-05,1.1451481365648321e-05,1.1361434933666016e-05,1.1303576577013303e-05,1.1236702244435293e-05,1.1373460314875978e-05,1.1889238412196998e-05
