Production rate of Ti-44 by GCR (all) in meteoroid 90cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,12.02,19.04,26.06,33.08,40.1,47.12,54.14,61.16,68.18,75.2,82.22,89.24,96.26,103.28,110.3,117.32,124.34,131.36,138.38,145.4,152.42,159.44,166.46,173.48,180.5,187.52,194.54,201.56,208.58,215.6,222.62,229.64,236.66,243.68,250.7,257.72,264.74,271.76,278.78,285.8,292.82,299.84,306.86,313.88,320.9,327.92
450,1.7695348781278817e-05,1.784052112720478e-05,1.7948770714836723e-05,1.810052495337355e-05,1.7686712207193926e-05,1.7825583428831877e-05,1.7702674466334516e-05,1.762469713520474e-05,1.753610376603548e-05,1.735914062649692e-05,1.7195977953600225e-05,1.697820758218339e-05,1.6805318342501454e-05,1.6633762812191347e-05,1.6443578296739947e-05,1.6311012046706054e-05,1.6121934410815464e-05,1.5876846246594147e-05,1.5709533966394865e-05,1.5481156540640113e-05,1.530384749304745e-05,1.5108575930950524e-05,1.4899123031751222e-05,1.4761770122010393e-05,1.4536863962433704e-05,1.438260559599166e-05,1.4249656523749731e-05,1.4102895993834123e-05,1.3903144922138437e-05,1.382453503188859e-05,1.3697047908918756e-05,1.3573198137087582e-05,1.3441295048911781e-05,1.3346352569073551e-05,1.3210535790324445e-05,1.3086283165719744e-05,1.2994961248529282e-05,1.2914400092733187e-05,1.2740179879980875e-05,1.271008802784431e-05,1.2694663611592384e-05,1.2591861926737103e-05,1.2520489798150462e-05,1.243836214359368e-05,1.2352650138057911e-05,1.234753966380851e-05,1.2205703500197352e-05,1.229934718850099e-05,1.217178841962278e-05,1.1984806535499876e-05
500,1.6508665521012904e-05,1.667689523992762e-05,1.6817755453814948e-05,1.6988839597671614e-05,1.6674189809592177e-05,1.6852447190869927e-05,1.6777570936083884e-05,1.6732063189408074e-05,1.667304131935678e-05,1.6526258615125545e-05,1.6390689587782903e-05,1.6200798170015112e-05,1.6051201707575744e-05,1.5898670665769203e-05,1.572736232108971e-05,1.561163022175846e-05,1.543947406298751e-05,1.521356115452067e-05,1.5062726342542318e-05,1.4851340245175148e-05,1.4688451861583555e-05,1.4507482129563617e-05,1.4313182601850915e-05,1.4187784237082956e-05,1.3976672646911603e-05,1.3834082303396547e-05,1.3710424300835485e-05,1.3572891037243893e-05,1.3384115714204023e-05,1.3310726496072309e-05,1.3192979364914326e-05,1.3076989768096815e-05,1.2952468085810774e-05,1.2864091621499769e-05,1.2736064139256496e-05,1.2617589795569054e-05,1.2532184433025328e-05,1.2457548127117713e-05,1.2291276895667502e-05,1.2262846503966612e-05,1.2248898505119831e-05,1.2152493334635653e-05,1.2084611076229712e-05,1.2006302217914407e-05,1.192525609506357e-05,1.1919676196325134e-05,1.1784229688087812e-05,1.1875066561936881e-05,1.1747193031534848e-05,1.1558916900332483e-05
550,1.5453422464245447e-05,1.5638586257715867e-05,1.5804967463003698e-05,1.5990796176082878e-05,1.5758861047014248e-05,1.5968916735558505e-05,1.593434555446242e-05,1.5916280559731302e-05,1.588244911293823e-05,1.5761737143318195e-05,1.5650054622821292e-05,1.5484627642940106e-05,1.5355488269122594e-05,1.5219802744808788e-05,1.5065270220568817e-05,1.496441951689919e-05,1.4807372005149469e-05,1.459869008436908e-05,1.4462533603880321e-05,1.4266468774507053e-05,1.4116516971383457e-05,1.39484561736852e-05,1.37678613649483e-05,1.3653197639831468e-05,1.3454672631988902e-05,1.3322637527548279e-05,1.3207402167147519e-05,1.3078306700041722e-05,1.2899648202302597e-05,1.2830994798389698e-05,1.2722085773445829e-05,1.261328016358546e-05,1.249552798556615e-05,1.2413122387342016e-05,1.2292262347136587e-05,1.2179133715565733e-05,1.2099150732434395e-05,1.202988499810651e-05,1.1870968930870321e-05,1.1844067979540063e-05,1.1831400920700355e-05,1.174083052784165e-05,1.1676206243368986e-05,1.1601433695306582e-05,1.1524682944059352e-05,1.1518686373639762e-05,1.1389149271524473e-05,1.1477364531016855e-05,1.1349304314928596e-05,1.1160524396648665e-05
600,1.4509522958793113e-05,1.4706988330174102e-05,1.4893309233276218e-05,1.5090276944522177e-05,1.4927701236535274e-05,1.5163419538727064e-05,1.5162792611783337e-05,1.5168004541257376e-05,1.5155711311506185e-05,1.5057617885254319e-05,1.4966696258333515e-05,1.4822820470897121e-05,1.4711712298808017e-05,1.4590999693713833e-05,1.445143489255146e-05,1.4363786638627126e-05,1.422028105512265e-05,1.4027140947590928e-05,1.3904107674740991e-05,1.3721909233985795e-05,1.358360557639297e-05,1.3427237868785164e-05,1.325908141788153e-05,1.3154088435984857e-05,1.296708444558342e-05,1.2844628268933756e-05,1.2737052335672505e-05,1.261569442915684e-05,1.2446384570363606e-05,1.2382041808967666e-05,1.2281173445818751e-05,1.2178952207969037e-05,1.2067427254660503e-05,1.1990467565258302e-05,1.1876219218251312e-05,1.1768048039418189e-05,1.1693047466229275e-05,1.1628663493028542e-05,1.1476572604102029e-05,1.1451081078438159e-05,1.1439529422057873e-05,1.1354297215399671e-05,1.1292717259219601e-05,1.1221228609283095e-05,1.1148441490741071e-05,1.1142077394759576e-05,1.1018018401240077e-05,1.1103777809095945e-05,1.097564758498876e-05,1.0787020045120186e-05
650,1.3660765748352788e-05,1.3866989696373026e-05,1.4068817133490034e-05,1.4274067293263243e-05,1.4169911449862686e-05,1.4426295388678728e-05,1.4454339820248828e-05,1.4479352838583934e-05,1.4485532868147252e-05,1.4407138723592675e-05,1.4334326284017378e-05,1.4209502044701143e-05,1.4114338716376723e-05,1.4006980816585032e-05,1.388081861721624e-05,1.3804921561750273e-05,1.3673596457233609e-05,1.3494522699621372e-05,1.3383261415834479e-05,1.3213655173333812e-05,1.3085875184355628e-05,1.2940133815607688e-05,1.2783303035357993e-05,1.268704849383176e-05,1.251062112172416e-05,1.239688337511138e-05,1.2296293143482072e-05,1.218204910956383e-05,1.2021398202106816e-05,1.1960991506111413e-05,1.1867456056751259e-05,1.177128527492252e-05,1.1665504853797777e-05,1.1593526060370355e-05,1.148539085184819e-05,1.138182739793914e-05,1.1311415989458879e-05,1.1251480986495061e-05,1.1105740184985894e-05,1.1081548867580591e-05,1.1070971810378057e-05,1.099063694219073e-05,1.0931904285263075e-05,1.0863473070917439e-05,1.0794351511880601e-05,1.078766535315357e-05,1.0668695891677958e-05,1.0752148573259078e-05,1.062405420759471e-05,1.0436123716464903e-05
700,1.2893934655995317e-05,1.3106183770077417e-05,1.3319970071054605e-05,1.3531225559864148e-05,1.3476459024680422e-05,1.374941377536516e-05,1.3801730886153532e-05,1.3843627168869152e-05,1.3865692880833319e-05,1.3804514514636451e-05,1.3747548938259298e-05,1.3639620402039688e-05,1.355859882117893e-05,1.3463190157753975e-05,1.3349068884574418e-05,1.3283662453068226e-05,1.316332880817509e-05,1.2997026249437e-05,1.2896357286771119e-05,1.273822184439132e-05,1.2619979398359694e-05,1.248392402129798e-05,1.2337436651182003e-05,1.224909996375858e-05,1.2082408555792696e-05,1.1976627621122667e-05,1.188242592748322e-05,1.177473812142565e-05,1.1622124757037134e-05,1.1565322695809363e-05,1.1478489829446622e-05,1.1387892274923249e-05,1.1287424985586641e-05,1.122001355522285e-05,1.1117542677791192e-05,1.1018270894752485e-05,1.0952095899368112e-05,1.0896225266390645e-05,1.0756406940183609e-05,1.0733416331776119e-05,1.0723693618211853e-05,1.064786320152962e-05,1.0591795958784117e-05,1.052621822445959e-05,1.0460493530200475e-05,1.0453527137439306e-05,1.0339296070208549e-05,1.0420576807458956e-05,1.0292614059308097e-05,1.0105832293852094e-05
750,1.2198136189532322e-05,1.2414287238182422e-05,1.2637175480489937e-05,1.2852612050696361e-05,1.2839728626575945e-05,1.3125880629799982e-05,1.319878023755361e-05,1.3255096947931397e-05,1.329085195964734e-05,1.3244765003584006e-05,1.3201706277529494e-05,1.3108805307489378e-05,1.3040360198053532e-05,1.2955674398610765e-05,1.2852403832496714e-05,1.2796388152382602e-05,1.2686002738776406e-05,1.2531329347228518e-05,1.2440218267125639e-05,1.2292562259342585e-05,1.2182988712483883e-05,1.2055786814490703e-05,1.1918771975909863e-05,1.183762795791759e-05,1.1679921210790855e-05,1.1581420362445812e-05,1.1493075896769565e-05,1.1391443953361283e-05,1.1246306408549165e-05,1.1192814550018285e-05,1.1112121063047587e-05,1.1026668671581415e-05,1.093112749968073e-05,1.0867914338208753e-05,1.0770702465212776e-05,1.0675435861303215e-05,1.061317979525342e-05,1.0561030591400775e-05,1.0426748410031041e-05,1.0404867766084447e-05,1.039589629781784e-05,1.0324218919145425e-05,1.0270649020975985e-05,1.0207740425860492e-05,1.0145169656904416e-05,1.0137961352443877e-05,1.0028150479324518e-05,1.0107381606733995e-05,9.979636877004261e-06,9.794377640534205e-06
800,1.1564308323701283e-05,1.1782703582193842e-05,1.201238105659596e-05,1.2230531619240223e-05,1.2253253645738129e-05,1.2549810684310312e-05,1.264018122263506e-05,1.2708829268448924e-05,1.2756400103007874e-05,1.2723578308055842e-05,1.2692755016097934e-05,1.2613255731054601e-05,1.255602265056908e-05,1.2480985026819969e-05,1.2387520311822983e-05,1.2339931747628945e-05,1.2238575344801939e-05,1.209451989004701e-05,1.2012055905124225e-05,1.1873999282674111e-05,1.177232633108897e-05,1.1653237918055201e-05,1.1524920392053201e-05,1.1450325769194444e-05,1.130092974840045e-05,1.1209105518893228e-05,1.112614389482246e-05,1.103011736720053e-05,1.0891946328176252e-05,1.084150212910832e-05,1.0766443272165762e-05,1.0685750822296467e-05,1.0594787351712322e-05,1.0535441908453647e-05,1.0443121886859656e-05,1.035160003186469e-05,1.0292976267966719e-05,1.02442417291027e-05,1.011514543234883e-05,1.0094291903013927e-05,1.0085982975472463e-05,1.0018143253341165e-05,9.966915246048877e-06,9.906508620017817e-06,9.84687151143856e-06,9.839456285739215e-06,9.733776490330767e-06,9.81106947477123e-06,9.683620557456167e-06,9.500192212725819e-06
850,1.0984850193367387e-05,1.120419081727285e-05,1.143877734436742e-05,1.1658458725269788e-05,1.1711506916210863e-05,1.2016148753524335e-05,1.2121354498756531e-05,1.2200553870875203e-05,1.2258335358547298e-05,1.2237201573446735e-05,1.2217167516013615e-05,1.2149649176929152e-05,1.210243419476014e-05,1.2036099243662999e-05,1.1951519447063438e-05,1.1911510487287863e-05,1.1818369938261767e-05,1.1684033539119683e-05,1.1609411698122315e-05,1.1480170224220745e-05,1.138571572214074e-05,1.1274080595936938e-05,1.115376775194995e-05,1.1085149927932734e-05,1.0943458025520723e-05,1.0857770465878781e-05,1.0779766727499609e-05,1.0688938865574359e-05,1.055727123344614e-05,1.0509639765725914e-05,1.0439761894554109e-05,1.036348166293788e-05,1.0276781195678066e-05,1.0221006498205439e-05,1.0133244827743209e-05,1.0045230355691607e-05,9.989979377647295e-06,9.944384287482573e-06,9.820155276911288e-06,9.800253139061082e-06,9.792530175950861e-06,9.728244170186718e-06,9.67921413192243e-06,9.62115739901032e-06,9.564253726300978e-06,9.556663437906244e-06,9.45485137279503e-06,9.530308139897677e-06,9.403224949653595e-06,9.221880699747903e-06
900,1.0453338887783198e-05,1.0672605235985074e-05,1.0910567071533252e-05,1.1130823371052538e-05,1.12097358715672e-05,1.1520527977496953e-05,1.1638327016863122e-05,1.172655489212409e-05,1.1793166156798292e-05,1.1782352622878474e-05,1.1771851514536184e-05,1.1715068007037517e-05,1.1676822681918692e-05,1.1618355492802475e-05,1.154184586975851e-05,1.1508668480511198e-05,1.142302180925528e-05,1.1297602574533e-05,1.1230108958265791e-05,1.1108981279570562e-05,1.1021137428947503e-05,1.0916364549995605e-05,1.0803435407824585e-05,1.0740283053919523e-05,1.0605747519188124e-05,1.0525711997075925e-05,1.0452284295242429e-05,1.0366286757248083e-05,1.0240700344193165e-05,1.0195670699480124e-05,1.0130565016520046e-05,1.0058382233950548e-05,9.97565965225304e-06,9.923188101387762e-06,9.839681062735802e-06,9.754957092680229e-06,9.702843297281894e-06,9.660140058542516e-06,9.540487647645802e-06,9.521467618737888e-06,9.514264304756235e-06,9.453275622601686e-06,9.406310182844566e-06,9.350464588149409e-06,9.296111903251616e-06,9.288375489954893e-06,9.1901907135914e-06,9.263904769142144e-06,9.137250030718456e-06,8.958196463122863e-06
