Production rate of Ti-44 by GCR (all) in meteoroid 20cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,10.34,15.68,21.02,26.36,31.7,37.04,42.38,47.72,53.06,58.4,63.74,69.08
450,2.078805739469307e-05,2.0476827183342457e-05,2.0176661163818204e-05,2.037266082062119e-05,1.8614337264319816e-05,1.878509413923737e-05,1.8916275248257173e-05,1.8881501284495397e-05,1.8935519023954756e-05,1.8969610116996405e-05,1.8955006043323764e-05,1.897091631923465e-05,1.897998088186407e-05,1.882797536077272e-05,1.8625600672677036e-05,1.822268014173567e-05
500,1.927541128810864e-05,1.9013946811350326e-05,1.8766182491210257e-05,1.897303805405881e-05,1.738186536003878e-05,1.7567694207430866e-05,1.7714800142877943e-05,1.770424236319278e-05,1.7768212183864073e-05,1.781221363196537e-05,1.780899929487063e-05,1.7834554742983448e-05,1.7851430336324175e-05,1.771577988500259e-05,1.753483736765022e-05,1.7157005402108982e-05
550,1.7930360876303273e-05,1.7709919807431402e-05,1.750564847706905e-05,1.771974779161787e-05,1.627363769432396e-05,1.6470416712649206e-05,1.6629499067949465e-05,1.66386910970012e-05,1.671039682750326e-05,1.6762265587349815e-05,1.6768407606018937e-05,1.6801688509235923e-05,1.6824822622789237e-05,1.6703399816029868e-05,1.654125624200385e-05,1.6186202090021425e-05
600,1.6727669350918094e-05,1.6541357451073037e-05,1.6373431318285728e-05,1.6592010572946164e-05,1.5272620570672973e-05,1.547713011087568e-05,1.564507062419607e-05,1.5670398519986495e-05,1.574807003561648e-05,1.580615972805674e-05,1.582000190272629e-05,1.58594567766575e-05,1.5887599016954053e-05,1.5778611218478974e-05,1.563302141816928e-05,1.529871836115779e-05
650,1.564690474139815e-05,1.548921164904326e-05,1.535183614474294e-05,1.5572769842488347e-05,1.4364728814064893e-05,1.4574439895013468e-05,1.4748761796439337e-05,1.4787281018121095e-05,1.4869496084804549e-05,1.493247186567708e-05,1.4952656000000335e-05,1.4997023456555788e-05,1.5029160334638552e-05,1.493108716946533e-05,1.4800126346495082e-05,1.4484788074265202e-05
700,1.467133660890556e-05,1.4537806755515132e-05,1.4426241635165531e-05,1.4647890056571252e-05,1.353821216902434e-05,1.3751130051885393e-05,1.3929857205140771e-05,1.3979153993152637e-05,1.406476425238791e-05,1.4131538225863483e-05,1.4156943816817233e-05,1.4205193057265954e-05,1.4240498574317193e-05,1.415204297746429e-05,1.4034052728292193e-05,1.3736097732044019e-05
750,1.3787128362278287e-05,1.3674122499130998e-05,1.3584458900119067e-05,1.3805555629987794e-05,1.2783190117319599e-05,1.299773703516522e-05,1.3179287404861295e-05,1.323737251509433e-05,1.3325447006936864e-05,1.3395128645674059e-05,1.3424826395150164e-05,1.3476111373660195e-05,1.3513909142569107e-05,1.3433958621851389e-05,1.3327503496717175e-05,1.3045525769003788e-05
800,1.2982735026707043e-05,1.2887254115189381e-05,1.2816245751232141e-05,1.3035813642851163e-05,1.2091294397489168e-05,1.230622058757638e-05,1.2489324745432697e-05,1.2554551097702666e-05,1.2644332706759137e-05,1.2716190390210902e-05,1.2749405986777148e-05,1.2803029743315483e-05,1.2842763650372172e-05,1.2770359334893758e-05,1.2674191596195578e-05,1.2406936341495444e-05
850,1.224844700012595e-05,1.216799999793415e-05,1.2112933640914216e-05,1.2330221294127658e-05,1.1455390944585039e-05,1.166970643579196e-05,1.1853344585594504e-05,1.1924342819046127e-05,1.2015214364533671e-05,1.2088645258803146e-05,1.2124730888434045e-05,1.2180117539611526e-05,1.2221328806966863e-05,1.2155640500105534e-05,1.2068671318602755e-05,1.1815014680546483e-05
900,1.1576039547869732e-05,1.1508542702382822e-05,1.1467137631153152e-05,1.1681570880964875e-05,1.0869361237727882e-05,1.1082283055264186e-05,1.1265635924223648e-05,1.1341263518791322e-05,1.1432721124529526e-05,1.1507227392037734e-05,1.1545639132520598e-05,1.1602311693087014e-05,1.1644620792331278e-05,1.15849267046056e-05,1.1506202456989129e-05,1.126513449200448e-05
