Production rate of Ti-44 by GCR (all) in meteoroid 120cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,15.03,25.06,35.09,45.12,55.15,65.18,75.21,85.24,95.27,105.3,115.33,125.36,135.39,145.42,155.45,165.48,175.51,185.54,195.57,205.6,215.63,225.66,235.69,245.72,255.75,265.78,275.81,285.84,295.87,305.9,315.93,325.96,335.99,346.02,356.05,366.08,376.11,386.14,396.17,406.2,416.23,426.26,436.29
450,2.053597574301587e-05,2.0720616977461808e-05,2.084769187105087e-05,2.0954996691730775e-05,2.03934976337518e-05,2.0224356124383727e-05,1.9964926691790375e-05,1.9656319265888455e-05,1.9239801491644087e-05,1.8781650588563944e-05,1.83930481116077e-05,1.7954997450469762e-05,1.7539744240345044e-05,1.709928364166698e-05,1.66777743737018e-05,1.624390655418791e-05,1.584967425192269e-05,1.5413590953940076e-05,1.5081922139476916e-05,1.468842509127871e-05,1.4317404533355343e-05,1.3981369666989552e-05,1.3695525678532381e-05,1.3333582636823627e-05,1.3063735648248105e-05,1.2755071197501622e-05,1.2461490560215969e-05,1.2257749295934413e-05,1.1970189243940865e-05,1.1770461870901802e-05,1.1509335222893196e-05,1.1357319020402448e-05,1.1134516289051384e-05,1.0938940250571545e-05,1.0889542566488015e-05,1.0711622673963983e-05,1.0543501938603561e-05,1.043052246061808e-05,1.0319106497541831e-05,1.0279610001613735e-05,1.00757530371532e-05,1.0029408091201306e-05,9.987624342513723e-06,1.0184824953686196e-05,6.815256335334119e-06,1.0038525741702832e-05,1.0002498542792064e-05
500,1.912582858911612e-05,1.934109921623186e-05,1.950947094888176e-05,1.9644479487758136e-05,1.9236644355740938e-05,1.9151981373628073e-05,1.8956335973104e-05,1.8702638570591568e-05,1.834003486444859e-05,1.7931901541949274e-05,1.7580657988063135e-05,1.7180675258437387e-05,1.6800489004115824e-05,1.6393256706540733e-05,1.600301764112074e-05,1.5599595501170115e-05,1.5231619972764797e-05,1.4823232494482896e-05,1.4513939429094645e-05,1.4144296786123208e-05,1.379402574510523e-05,1.347552445353505e-05,1.3206360821135457e-05,1.286366596725839e-05,1.2607681165561823e-05,1.231536626562351e-05,1.2036185142126278e-05,1.1842537252213433e-05,1.1570357747166266e-05,1.138045253064914e-05,1.1132255372643745e-05,1.0988248666872982e-05,1.0776094929845336e-05,1.0589724367037298e-05,1.0544533223381747e-05,1.0374214294515077e-05,1.0213038488371975e-05,1.0105222191401905e-05,9.997714431213119e-06,9.96428386984231e-06,9.76491580862813e-06,9.721133227150876e-06,9.684167924227931e-06,9.869174667625685e-06,6.542067995389383e-06,9.732663288383546e-06,9.698107312469806e-06
550,1.787405905778001e-05,1.811197475855953e-05,1.831272566948187e-05,1.8469521156956056e-05,1.8189789940481145e-05,1.8175703941409247e-05,1.8034419871630537e-05,1.7828076302953667e-05,1.7512524900101287e-05,1.714854783675672e-05,1.683055325346099e-05,1.6464593630728114e-05,1.611578817880549e-05,1.573844044723685e-05,1.5376382277561162e-05,1.5000487412938205e-05,1.465631473285263e-05,1.4273097433871472e-05,1.3984151881431548e-05,1.3636313158185982e-05,1.3305063645350165e-05,1.3002704045750814e-05,1.2748813681707752e-05,1.2423871775151733e-05,1.2180627446886272e-05,1.1903381298782378e-05,1.1637492996305966e-05,1.1453127703882153e-05,1.1195136635581037e-05,1.1014285826841823e-05,1.0778036765736486e-05,1.064141632293126e-05,1.0439112868045935e-05,1.0261266956559156e-05,1.0219908361244806e-05,1.0056642870998951e-05,9.901938891555628e-06,9.798902985107584e-06,9.695009515271256e-06,9.667118951286628e-06,9.472017474748035e-06,9.430671180120298e-06,9.398117700544195e-06,9.571737545194252e-06,6.28577182610296e-06,9.444101671753776e-06,9.411113299787058e-06
600,1.675624641613307e-05,1.701074432215855e-05,1.7236846877310238e-05,1.741074686208078e-05,1.7238339573978565e-05,1.7283423774584797e-05,1.7188661193592013e-05,1.702333294013331e-05,1.6749023779458713e-05,1.642418083893725e-05,1.613589313321019e-05,1.5800457064437152e-05,1.547984051654343e-05,1.5129471265171938e-05,1.479290320647413e-05,1.4441985625398866e-05,1.4119466246609563e-05,1.3759199796656414e-05,1.3488815041549822e-05,1.3160965971409814e-05,1.2847202244433673e-05,1.2559744222019995e-05,1.2319878928010036e-05,1.2011352605797652e-05,1.1779851065777006e-05,1.1516529335194715e-05,1.1262945087950228e-05,1.1087142689665736e-05,1.0842271200841026e-05,1.06697902486176e-05,1.0444609479592236e-05,1.0314818594844075e-05,1.0121649258466763e-05,9.951717611304411e-06,9.913859563569158e-06,9.757157411429606e-06,9.608498538045918e-06,9.509899897297308e-06,9.409358520064494e-06,9.386536508058855e-06,9.195499338316588e-06,9.156469380339118e-06,9.127965960132929e-06,9.29093850108402e-06,6.044888421413715e-06,9.171368088419935e-06,9.140015570293987e-06
650,1.575272925522078e-05,1.6019155168618653e-05,1.626502183701474e-05,1.6452289704579273e-05,1.637016702526561e-05,1.6464993520222747e-05,1.6410184613146117e-05,1.628051869660147e-05,1.6042501067717713e-05,1.5752465272391613e-05,1.5490814764193866e-05,1.518285815095365e-05,1.488765174017708e-05,1.4561721730393177e-05,1.424828772261789e-05,1.3920107843658715e-05,1.36173493467241e-05,1.3278074185396667e-05,1.3024669017716347e-05,1.271519730472954e-05,1.2417548969645543e-05,1.21438830477492e-05,1.1916930962337403e-05,1.1623619437065332e-05,1.140296963250259e-05,1.1152545886560358e-05,1.091037872877345e-05,1.0742497577579033e-05,1.0509783923006562e-05,1.0345059914050495e-05,1.0130155834852643e-05,1.0006695246676045e-05,9.822015463154054e-06,9.659448646905561e-06,9.624795348887739e-06,9.474215910879657e-06,9.331215784091126e-06,9.236745686304043e-06,9.139321578928811e-06,9.121144143413236e-06,8.933986473662796e-06,8.897158870362952e-06,8.872382391075192e-06,9.025386699410922e-06,5.818111759010393e-06,8.913160114118984e-06,8.883489060817052e-06
700,1.4847489153090974e-05,1.5122238909577616e-05,1.538339372222729e-05,1.5581026468409928e-05,1.557511034985733e-05,1.5711836432811013e-05,1.569144497461729e-05,1.559289318888587e-05,1.5386924393047363e-05,1.5127948767402796e-05,1.4890261623618045e-05,1.4607123466672693e-05,1.4334896162144766e-05,1.4031175806962557e-05,1.3738802887416497e-05,1.3431384455205966e-05,1.3146713089286769e-05,1.2826691371993834e-05,1.2588860537142152e-05,1.2296327583036772e-05,1.2013567242962727e-05,1.1752697030604358e-05,1.1537663929298073e-05,1.1258485196652119e-05,1.1047888264237952e-05,1.0809438486129025e-05,1.057788981548194e-05,1.0417355543316695e-05,1.0195931526350187e-05,1.0038413583505054e-05,9.833071551789252e-06,9.715491867795086e-06,9.538719495503103e-06,9.383021125934442e-06,9.35130814286446e-06,9.206453684568996e-06,9.068761259128143e-06,8.97814096996563e-06,8.88362306055363e-06,8.869707778164839e-06,8.686260108447757e-06,8.651526660853435e-06,8.630187465993917e-06,8.773848124885203e-06,5.6042833936893434e-06,8.668320539748643e-06,8.640358308922736e-06
750,1.402733918310152e-05,1.43076024518228e-05,1.4580437275040902e-05,1.4786006963100324e-05,1.48445876393495e-05,1.5016651646880179e-05,1.5025984896344372e-05,1.4954661474349232e-05,1.4777086519835949e-05,1.454591119251935e-05,1.4329847459870308e-05,1.406919106515067e-05,1.3817806399351858e-05,1.3534329158477865e-05,1.3261185320569754e-05,1.2972776857821106e-05,1.2704705973849525e-05,1.2402390204163334e-05,1.217887996228124e-05,1.1901997352927395e-05,1.1633021902004035e-05,1.1384049406789928e-05,1.1180043086561865e-05,1.0914018959624609e-05,1.071275614822385e-05,1.0485445728468958e-05,1.0263794031351346e-05,1.0110090563189285e-05,9.89917006282637e-06,9.748361310498573e-06,9.551934141083455e-06,9.43982947901475e-06,9.270437062607529e-06,9.121157166321657e-06,9.092147355086089e-06,8.952657529452527e-06,8.819952813124259e-06,8.732929861540709e-06,8.64112778239812e-06,8.631128762038644e-06,8.451235067207166e-06,8.418493152753124e-06,8.400330696305288e-06,8.535223130910227e-06,5.402371326324723e-06,8.435816746713906e-06,8.409575967691318e-06
800,1.3281322710149924e-05,1.3564896618213382e-05,1.384648762440317e-05,1.4058021338837284e-05,1.4171300355843531e-05,1.4373184075603125e-05,1.4408244104422987e-05,1.4360812529490615e-05,1.4208467603907599e-05,1.4002244256243845e-05,1.3805747302497892e-05,1.35655121285626e-05,1.3333084621712485e-05,1.3068108725553174e-05,1.2812568248707885e-05,1.2541611251228995e-05,1.2288815193094148e-05,1.2002822175511152e-05,1.1792509939836353e-05,1.1530119757436201e-05,1.1273934623466185e-05,1.1036047880345953e-05,1.084226503532544e-05,1.058850847594709e-05,1.0395930981298813e-05,1.0179003719326942e-05,9.966595048566169e-06,9.819257061481995e-06,9.61812626930168e-06,9.47357706541704e-06,9.285476951261567e-06,9.178479566096514e-06,9.015987769642438e-06,8.872717170477218e-06,8.846197235282712e-06,8.711744453540712e-06,8.583734885700195e-06,8.500079901180117e-06,8.410821412160552e-06,8.404425011494034e-06,8.227941182650651e-06,8.197093532955132e-06,8.181872705417855e-06,8.308527899654697e-06,5.211452550765879e-06,8.214723654462745e-06,8.190205077680396e-06
850,1.260026059458671e-05,1.2885411996402156e-05,1.317337967835142e-05,1.3389267535822055e-05,1.3549001572134054e-05,1.3776042803408438e-05,1.3833407906619578e-05,1.3806990087855548e-05,1.3677124451656318e-05,1.3493354416526498e-05,1.3314609372713175e-05,1.3092971307413883e-05,1.287783049838065e-05,1.2629807284220833e-05,1.239042200377186e-05,1.2135524511741425e-05,1.1896816869838355e-05,1.1625905933988608e-05,1.1427783194308458e-05,1.1178841430289208e-05,1.09345472220505e-05,1.0707009809277862e-05,1.0522724934439692e-05,1.0280429266154396e-05,1.0095949623428643e-05,9.888718374000935e-06,9.684958258674663e-06,9.543564815723438e-06,9.35157388198702e-06,9.212876081776436e-06,9.032567688307867e-06,8.930343405751227e-06,8.774315407795069e-06,8.636680949853457e-06,8.612458513232697e-06,8.482744024735921e-06,8.359161380201526e-06,8.278665392634491e-06,8.191794189905873e-06,8.188715340267824e-06,8.015507852421226e-06,7.9864623210196e-06,7.973970330874811e-06,8.09287901105385e-06,5.030698525399712e-06,8.00420951025286e-06,7.981404321918931e-06
900,1.1976405215167371e-05,1.2261767500057682e-05,1.255416867778161e-05,1.2773092582484808e-05,1.2972312984370997e-05,1.3220556336822333e-05,1.3297285643021614e-05,1.3289388436879186e-05,1.317960073383358e-05,1.301608393195001e-05,1.2853483298981612e-05,1.2648821670666065e-05,1.2449482228674644e-05,1.2217029771529716e-05,1.199250511210021e-05,1.1752419604545593e-05,1.1526734985501527e-05,1.1269789667750789e-05,1.1082947581154235e-05,1.0846510081183945e-05,1.0613291211278455e-05,1.0395433315815705e-05,1.0219989273621478e-05,9.98841894699671e-06,9.811503702022867e-06,9.613342377253623e-06,9.417688911359296e-06,9.281858057475619e-06,9.098413906627568e-06,8.965195973416478e-06,8.792190506258358e-06,8.69443482047071e-06,8.544471504934666e-06,8.412131964074003e-06,8.390033064080742e-06,8.264783616421344e-06,8.1453813436945e-06,8.06785346642732e-06,7.983227309480534e-06,7.983206346965215e-06,7.813151114719989e-06,7.785820439667732e-06,7.775864153047194e-06,7.887480507045114e-06,4.859362993128415e-06,7.803523962710941e-06,7.782415673025883e-06
950,1.1403172711133883e-05,1.1687667545073431e-05,1.1982911205635642e-05,1.2203789140506054e-05,1.2436579034735777e-05,1.2702656195544287e-05,1.2796212349165759e-05,1.2804667667219409e-05,1.2712853622356506e-05,1.2567646172820417e-05,1.2419761176944755e-05,1.2230631188978022e-05,1.2045767924947031e-05,1.1827648941833325e-05,1.1616823801126006e-05,1.139042859411891e-05,1.1176807246688377e-05,1.0932819791272247e-05,1.075643695475452e-05,1.0531647445958347e-05,1.0308762387650193e-05,1.0099973151469394e-05,9.932773111251085e-06,9.71125575869323e-06,9.54141919582055e-06,9.351755891880371e-06,9.16371379995937e-06,9.033097950859388e-06,8.857658073638456e-06,8.72958088974526e-06,8.563430974897807e-06,8.469865697019945e-06,8.3256015067985e-06,8.1982440727414e-06,8.178111014674238e-06,8.057075992265502e-06,7.941626913519582e-06,7.866892345757525e-06,7.784381448843637e-06,7.787181369190027e-06,7.620162759474139e-06,7.59446432489822e-06,7.586867985462444e-06,7.69161297641847e-06,4.696771703718941e-06,7.611987986883161e-06,7.592553975939724e-06
