Production rate of Ti-44 by GCR (all) in meteoroid 40cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,10.14,15.28,20.42,25.56,30.7,35.84,40.98,46.12,51.26,56.4,61.54,66.68,71.82,76.96,82.1,87.24,92.38,97.52,102.66,107.8,112.94,118.08,123.22,128.36,133.5,138.64,143.78
450,2.650215070055529e-05,2.6524322707982155e-05,2.652099001344603e-05,2.6800233498350854e-05,2.5919802857273875e-05,2.621752000205364e-05,2.6391814774331363e-05,2.642841976724361e-05,2.6547397952043458e-05,2.667135020490028e-05,2.6678013954410067e-05,2.6654859355475305e-05,2.6627492534081528e-05,2.6610763712262035e-05,2.6571856184549887e-05,2.651252426884583e-05,2.6503302083379934e-05,2.6550774607499286e-05,2.655258315813703e-05,2.652906280975311e-05,2.651790019490798e-05,2.638199946756423e-05,2.6388529334039765e-05,2.6394724755264658e-05,2.6234071185384634e-05,2.6272272761110033e-05,2.628779569261738e-05,2.6004142551250396e-05,2.6053245785128682e-05,2.5785005305349714e-05,2.4997987750718336e-05
500,2.47470100085239e-05,2.4806753588199427e-05,2.4851694909190368e-05,2.5149956273124745e-05,2.4395973720494706e-05,2.4723459449302267e-05,2.492727945232951e-05,2.499885907752884e-05,2.5138224274890247e-05,2.527849887168963e-05,2.530382485935193e-05,2.5301785671795086e-05,2.529212990722668e-05,2.5294663311184583e-05,2.5271718086422595e-05,2.5228254558322958e-05,2.5229134192201417e-05,2.5280702267905475e-05,2.529118995911821e-05,2.5275245083413265e-05,2.5274149913058884e-05,2.514945941718922e-05,2.5156863848858454e-05,2.5171111758897824e-05,2.5024347246406545e-05,2.5063639164014962e-05,2.5082574758194097e-05,2.4812965119042693e-05,2.486035565667239e-05,2.4606558726618785e-05,2.3859076101645113e-05
550,2.3182095775148354e-05,2.3270974431414206e-05,2.3354522332407274e-05,2.366647592087078e-05,2.301952044927659e-05,2.3369864677814707e-05,2.3597063336949866e-05,2.3697331025474556e-05,2.385305654728443e-05,2.40063422894612e-05,2.4047216196678854e-05,2.4062920798576507e-05,2.4068162303709525e-05,2.4087021311737153e-05,2.4077688885786136e-05,2.4047842737504037e-05,2.4057343027587445e-05,2.411219315015464e-05,2.4130043137532183e-05,2.412063764525165e-05,2.4128126493921874e-05,2.4013537362249873e-05,2.4021470975062036e-05,2.404263593753873e-05,2.3908299940740324e-05,2.3948332391899603e-05,2.3970171842797823e-05,2.3713262870669698e-05,2.3759067626267895e-05,2.3518411769660904e-05,2.2807155409006817e-05
600,2.177888217590716e-05,2.1890420934536287e-05,2.2004923617509834e-05,2.232643363857648e-05,2.17706522699465e-05,2.213835087406322e-05,2.2383986921036803e-05,2.2507813557221997e-05,2.2676627875798995e-05,2.284023278707075e-05,2.2894089241107967e-05,2.292474468462245e-05,2.2942554730902433e-05,2.2975280195971883e-05,2.297758633435462e-05,2.295945830660574e-05,2.2976331016926107e-05,2.3033797223106284e-05,2.30579009864357e-05,2.3054158386664e-05,2.3068979948009247e-05,2.296353417341428e-05,2.2971725467576272e-05,2.299884747832932e-05,2.2875675429406524e-05,2.291616665107602e-05,2.2940480838676778e-05,2.269511474515702e-05,2.273944673525546e-05,2.2510789871822232e-05,2.183283200565929e-05
650,2.0514285277250076e-05,2.0643452348346455e-05,2.0782795964291343e-05,2.111062957570083e-05,2.0632961827692092e-05,2.101360278343792e-05,2.127367754184593e-05,2.141685046378469e-05,2.159607945627459e-05,2.1767802575430566e-05,2.183251424939892e-05,2.1875791996337565e-05,2.1904230816680672e-05,2.194875184811265e-05,2.196102877178062e-05,2.1953008125873294e-05,2.1976195882669508e-05,2.203573035021094e-05,2.2065150075739907e-05,2.2066324918625322e-05,2.208741830723426e-05,2.1990282563392766e-05,2.1998518564598182e-05,2.2030781315998706e-05,2.1917672284922214e-05,2.1958394819031325e-05,2.198481962676211e-05,2.1749992245285663e-05,2.1792952244345246e-05,2.157528764276883e-05,2.0928027029942565e-05
700,1.9369407718873847e-05,1.9512251735509905e-05,1.9671511608817687e-05,2.0003129222598474e-05,1.9592726710192177e-05,1.998275498105014e-05,2.0254014287531542e-05,2.0413053282898306e-05,2.0600499699404253e-05,2.0778532809564515e-05,2.085232513818457e-05,2.090627264851451e-05,2.0943715092770252e-05,2.099827897899511e-05,2.1019110979990307e-05,2.1019825268961238e-05,2.1048428186243954e-05,2.1109578370247105e-05,2.1143517096977444e-05,2.1148972277263998e-05,2.1175433913951597e-05,2.108587880221632e-05,2.1093993113050813e-05,2.1130698887649622e-05,2.102668955792733e-05,2.1067459575640236e-05,2.1095684342443896e-05,2.0870519908116814e-05,2.0912197937834477e-05,2.0704633915316083e-05,2.0085750552260433e-05
750,1.8328621645902182e-05,1.8482012215187788e-05,1.865719385410276e-05,1.8990593531909503e-05,1.8638379026377165e-05,1.9034918107088304e-05,1.931470105481328e-05,1.9486716205631134e-05,1.968056652068522e-05,1.986341798302233e-05,1.9944802824185936e-05,2.0007774390908508e-05,2.0052851787536657e-05,2.0115968404794966e-05,2.0144148476573242e-05,2.015242329885823e-05,2.0185672268229807e-05,2.0248062962532072e-05,2.0285840683875785e-05,2.0295029247217696e-05,2.0326086331813475e-05,2.0243469765263922e-05,2.0251333201046015e-05,2.029188282698011e-05,2.0196126369956286e-05,2.023679530056807e-05,2.0266553651770523e-05,2.0050284397230124e-05,2.0090761048718442e-05,1.9892504363046775e-05,1.929992155567842e-05
800,1.7378886110502237e-05,1.754032475847528e-05,1.7728168690338455e-05,1.8061769131265474e-05,1.7760097096339184e-05,1.816081197541822e-05,1.844693410094816e-05,1.862951479554815e-05,1.882826648233948e-05,1.9014701612167657e-05,1.910242511378564e-05,1.9173027216641424e-05,1.9224581464689007e-05,1.9294978781958954e-05,1.9329473749184363e-05,1.9344300247930427e-05,1.9381535392305562e-05,1.9444854540662074e-05,1.9485888921832197e-05,1.949833936614375e-05,1.9533328458506932e-05,1.9457082236174288e-05,1.9464595437811174e-05,1.950847215090128e-05,1.9420220940033684e-05,1.9460668852904435e-05,1.9491731355771944e-05,1.9283680881415456e-05,1.9323028479024336e-05,1.9133370625750428e-05,1.856522306924176e-05
850,1.6509230703873198e-05,1.667671085993721e-05,1.6874543649596513e-05,1.720709516036925e-05,1.6949487309699e-05,1.7352478141529946e-05,1.764314029680609e-05,1.7834267749931485e-05,1.8036671974470505e-05,1.8225665947086032e-05,1.831866719595875e-05,1.839571493822147e-05,1.845276193661275e-05,1.8529350112968624e-05,1.8569272384710583e-05,1.8589780813726028e-05,1.8630433980388473e-05,1.869442137008782e-05,1.8738212076902425e-05,1.875351639192196e-05,1.8791865991563554e-05,1.872148485823775e-05,1.8728572430262846e-05,1.8775328781071882e-05,1.869392014424625e-05,1.873405047790626e-05,1.8766218710765644e-05,1.8565788338968835e-05,1.8604071959039012e-05,1.8422377777839926e-05,1.7876984565367175e-05
900,1.5710359351672087e-05,1.5882261162998418e-05,1.60878803748577e-05,1.641839642109692e-05,1.6199333525700027e-05,1.6603052360612208e-05,1.6896768973935623e-05,1.709474668151069e-05,1.7299762769089568e-05,1.7490463119484643e-05,1.758784106494027e-05,1.767032316172786e-05,1.77320234422373e-05,1.78138656433837e-05,1.785845017419238e-05,1.7883888256355488e-05,1.7927468697100702e-05,1.7991906887793954e-05,1.803802276561135e-05,1.8055826636091954e-05,1.8097042918935753e-05,1.803207558018065e-05,1.8038681414465552e-05,1.8087928570144138e-05,1.801277296612065e-05,1.8052508302237624e-05,1.808561002875208e-05,1.789226753613607e-05,1.7929545895612447e-05,1.7755244029445775e-05,1.7231085725790017e-05
