Production rate of Ti-44 by GCR (all) in meteoroid 80cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,12.14,19.28,26.42,33.56,40.7,47.84,54.98,62.12,69.26,76.4,83.54,90.68,97.82,104.96,112.1,119.24,126.38,133.52,140.66,147.8,154.94,162.08,169.22,176.36,183.5,190.64,197.78,204.92,212.06,219.2,226.34,233.48,240.62,247.76,254.9,262.04,269.18,276.32,283.46,290.6
450,2.2980328694029223e-05,2.3114216378144917e-05,2.325398000552631e-05,2.3436012489111054e-05,2.2892986740318418e-05,2.2988581654972113e-05,2.2885699682916672e-05,2.283868794697982e-05,2.2749901873653224e-05,2.2602528764409524e-05,2.234063001771198e-05,2.2147330314952328e-05,2.199409065856294e-05,2.1738421109171125e-05,2.1534945048856297e-05,2.135980897002259e-05,2.1106734900552875e-05,2.0868226700503904e-05,2.0676640234805672e-05,2.0439839864749025e-05,2.0229597950035446e-05,2.0045405524250738e-05,1.983549007317964e-05,1.9613397590842922e-05,1.940959375574468e-05,1.9226507229868406e-05,1.9073492587923825e-05,1.892447799917876e-05,1.8811467860468497e-05,1.8642489560070097e-05,1.850837143744417e-05,1.844313507521723e-05,1.8210884057655556e-05,1.8159865471987466e-05,1.8044543316047702e-05,1.7869532650086067e-05,1.7732217022951123e-05,1.776044191596325e-05,1.747780469566652e-05,1.752807728435785e-05,1.7636111005491493e-05,1.7431398110533627e-05,1.712724284176038e-05,1.7037890887192935e-05
500,2.1449897092726097e-05,2.161788033759584e-05,2.17971677546202e-05,2.20050677532024e-05,2.1588926440697697e-05,2.1739122326655302e-05,2.169347222178507e-05,2.1684943011775663e-05,2.163248246349687e-05,2.151948592211242e-05,2.1296162646244784e-05,2.1133119206686903e-05,2.100387815205956e-05,2.0775600018153486e-05,2.059407129210142e-05,2.0439849393296155e-05,2.0209346399891192e-05,1.999306450931724e-05,1.981993176862056e-05,1.9603122223581427e-05,1.941010156113071e-05,1.9243010763972618e-05,1.904899727391959e-05,1.884379601916083e-05,1.8655020285446283e-05,1.848554725059307e-05,1.8342833402232352e-05,1.8203873859047313e-05,1.8097937269836707e-05,1.794045794646015e-05,1.7814190126803335e-05,1.7755911712408845e-05,1.7534728549987383e-05,1.74878503321615e-05,1.737894836571315e-05,1.721627137814813e-05,1.7084779998480038e-05,1.7114109322221664e-05,1.683927706658766e-05,1.689278423713404e-05,1.6995601110685464e-05,1.6801826199134803e-05,1.65103900368377e-05,1.6421599345867167e-05
550,2.0088067199648144e-05,2.0281744719077114e-05,2.049191299749921e-05,2.0719732811458334e-05,2.040950930542702e-05,2.060420350622172e-05,2.0606392800965015e-05,2.063018969079319e-05,2.0608556085650363e-05,2.0525043606806616e-05,2.033525990778493e-05,2.0198634584660927e-05,2.0090365739459544e-05,1.988633485378236e-05,1.9724321043605325e-05,1.9588547593026136e-05,1.9378234238517664e-05,1.918179701324953e-05,1.902509217742373e-05,1.8826232970391685e-05,1.864861023665439e-05,1.8496814133092475e-05,1.8317156516519323e-05,1.8127198122504782e-05,1.7952058855215223e-05,1.77948993229051e-05,1.7661585870551697e-05,1.7531812101274857e-05,1.7432271886591236e-05,1.728533104687178e-05,1.7166299415614618e-05,1.7114167451632014e-05,1.6903263128618108e-05,1.6860108965133836e-05,1.6757101687698032e-05,1.660575097215316e-05,1.6479532454402423e-05,1.6509850214554905e-05,1.6242592352993467e-05,1.6298733794508445e-05,1.6396704772862676e-05,1.6213008500152163e-05,1.59335579853881e-05,1.584496797098598e-05
600,1.8869160996886265e-05,1.9082130841421388e-05,1.9316376811833905e-05,1.9559427836088653e-05,1.933809091123809e-05,1.9569088503367475e-05,1.9611397488973935e-05,1.9662430471476352e-05,1.966704810404306e-05,1.9608925430785205e-05,1.944842282768599e-05,1.933494905851588e-05,1.9245072394892177e-05,1.9062587156137294e-05,1.8917991915714037e-05,1.8798551646419058e-05,1.8606365573674337e-05,1.8427711225582577e-05,1.828568724244632e-05,1.8103005834031035e-05,1.7939203006705778e-05,1.7801133254110797e-05,1.763448016111857e-05,1.7458325233105497e-05,1.729559849904394e-05,1.714961115269802e-05,1.7024899872152283e-05,1.6903541025360726e-05,1.6809803940176266e-05,1.667254554896831e-05,1.6560200820140354e-05,1.651351305666985e-05,1.6312174095166108e-05,1.6272382921167108e-05,1.617480326469204e-05,1.6033877269655086e-05,1.5912450991827504e-05,1.5943653732741778e-05,1.5683733225848014e-05,1.5742001152548075e-05,1.583545947831701e-05,1.566107685603972e-05,1.5392926441000125e-05,1.5304266628732915e-05
650,1.7772463315505653e-05,1.799979053850175e-05,1.8252711839659192e-05,1.8507269329651637e-05,1.8360862460158128e-05,1.8621467787770136e-05,1.8697507047929828e-05,1.8771539834395858e-05,1.8798575823305655e-05,1.8762394012775322e-05,1.862754931283381e-05,1.8534431335095217e-05,1.8460735444051168e-05,1.829746206022563e-05,1.8168468575749883e-05,1.8063537187259278e-05,1.7887682649723347e-05,1.7725016838506755e-05,1.7596158916802727e-05,1.742810720312183e-05,1.72767514367512e-05,1.7151039936370622e-05,1.699620419893499e-05,1.6832589565085636e-05,1.6681193882448353e-05,1.6545372274961317e-05,1.6428552534069773e-05,1.631492228170855e-05,1.6226466346398838e-05,1.6098124435444076e-05,1.5991973400731628e-05,1.5950119748496168e-05,1.5757698948587865e-05,1.5720955987069382e-05,1.5628387225237298e-05,1.5497076238478032e-05,1.5380021383345658e-05,1.5412016494506543e-05,1.5159193671900025e-05,1.5219157439751084e-05,1.5308403916836864e-05,1.5142650896195603e-05,1.4885160541328111e-05,1.4796231650188142e-05
700,1.6781064666912573e-05,1.70189090491607e-05,1.7286183856303886e-05,1.754926972076451e-05,1.7466267020225814e-05,1.775097481081664e-05,1.7855422938335197e-05,1.794890885020796e-05,1.7995133531134934e-05,1.7977969899370237e-05,1.7865683252196797e-05,1.779051597200022e-05,1.773109601531479e-05,1.7585008492148772e-05,1.7470034149021383e-05,1.7378030590638186e-05,1.7216936205069644e-05,1.7068689776259514e-05,1.6951677987198942e-05,1.6796897192405818e-05,1.665678841238283e-05,1.6542236238612438e-05,1.639817006303226e-05,1.6245982123139452e-05,1.6104957785314435e-05,1.5978410781803438e-05,1.5868847493224637e-05,1.5762332483422117e-05,1.5678696572837335e-05,1.5558583274509796e-05,1.5458181497303826e-05,1.5420630009485605e-05,1.5236538595834593e-05,1.5202568098343178e-05,1.5114637079016916e-05,1.4992211472161913e-05,1.4879158049270517e-05,1.4911862352759839e-05,1.4665897830635589e-05,1.4727191398988956e-05,1.4812498706494649e-05,1.4654761104824763e-05,1.4407333635115641e-05,1.4317992680338532e-05
750,1.588101865500813e-05,1.612636875275637e-05,1.6404518175843194e-05,1.6673738729843117e-05,1.664455584935672e-05,1.6948814582666878e-05,1.7077214911662084e-05,1.7187168831669744e-05,1.7249846306598942e-05,1.724921073452482e-05,1.7156816565245023e-05,1.7097521256132353e-05,1.705072901290534e-05,1.6920060567116745e-05,1.6817720276106064e-05,1.6737268149220025e-05,1.6589552576854065e-05,1.645434718634209e-05,1.6348026130928062e-05,1.6205318230776093e-05,1.6075402742822037e-05,1.5970954760269642e-05,1.583672941115447e-05,1.5694982272231285e-05,1.5563474278484358e-05,1.544540986710858e-05,1.5342533454129628e-05,1.5242583651948133e-05,1.5163358875285138e-05,1.5050854397100236e-05,1.4955800069146244e-05,1.4922085367920737e-05,1.4745786285453326e-05,1.4714345604656198e-05,1.4630717058277219e-05,1.4516517361539934e-05,1.4407138799541287e-05,1.4440477363023942e-05,1.4201134241883751e-05,1.426344589483728e-05,1.4345062156737528e-05,1.4194786442229024e-05,1.39568648231331e-05,1.3867013327409663e-05
800,1.5060716736203535e-05,1.5311196375829114e-05,1.559740561755079e-05,1.5870828764017735e-05,1.588744660918694e-05,1.6207475138998942e-05,1.6356076535053408e-05,1.6479973981364042e-05,1.655677545306464e-05,1.6570535926326018e-05,1.649573142566518e-05,1.645050369634136e-05,1.6414907025624746e-05,1.6298110441222037e-05,1.6207186726890734e-05,1.613708281824684e-05,1.6001526660719184e-05,1.587814659302362e-05,1.5781500607042243e-05,1.5649804881140977e-05,1.55291537160751e-05,1.5433877686355214e-05,1.5308666717142144e-05,1.5176484123540025e-05,1.5053727982533707e-05,1.4943439782028424e-05,1.4846737760039661e-05,1.475285831758283e-05,1.4677680834167337e-05,1.4572225001444682e-05,1.448215374342552e-05,1.4451867409063577e-05,1.428286956571238e-05,1.4253744280717467e-05,1.41741160090146e-05,1.4067544480083635e-05,1.3961551475211136e-05,1.3995456607651173e-05,1.3762502107051017e-05,1.3825565982413096e-05,1.3903717750589627e-05,1.3760403316230287e-05,1.3531467950791018e-05,1.3441042575874692e-05
850,1.4310416599645132e-05,1.456414182814287e-05,1.4856123846425206e-05,1.5132185002371477e-05,1.5187856881803426e-05,1.5520500855869617e-05,1.568613181825933e-05,1.5821828668180102e-05,1.59107631967475e-05,1.5937086104096336e-05,1.5877873339556286e-05,1.584514070651316e-05,1.581949041042377e-05,1.571520546057136e-05,1.5634623881860937e-05,1.5573812325546975e-05,1.5449334939395142e-05,1.5336703836177983e-05,1.5248836575911942e-05,1.5127210226118524e-05,1.501500124617552e-05,1.4928070511019309e-05,1.4811135821592603e-05,1.468773611980684e-05,1.4573045962166037e-05,1.4469901906548023e-05,1.437891177325724e-05,1.429065614794505e-05,1.4219201143745962e-05,1.4120286220367748e-05,1.4034866655178742e-05,1.4007649201778974e-05,1.3845502497896309e-05,1.3818502379013371e-05,1.3742601168138763e-05,1.3643114590103404e-05,1.3540249967583088e-05,1.357466036429601e-05,1.3347867017449364e-05,1.3411456091052815e-05,1.3486350860205712e-05,1.334954350248014e-05,1.3129109612377964e-05,1.3038074687864439e-05
900,1.362188127622022e-05,1.387735312772389e-05,1.4173243522408603e-05,1.4450672801893657e-05,1.4539694136369055e-05,1.4882312530698137e-05,1.5062280771362624e-05,1.5207948878681752e-05,1.530730760343384e-05,1.5344609480146847e-05,1.5299248179876613e-05,1.5277635228442102e-05,1.52608377822133e-05,1.5167864280880698e-05,1.5096673093580568e-05,1.504422401410665e-05,1.492986425240794e-05,1.4827025767377194e-05,1.4747143290510828e-05,1.4634745311362258e-05,1.4530248329470537e-05,1.4450927366294639e-05,1.4341607533884864e-05,1.4226291084115593e-05,1.41190496463194e-05,1.4022482440697565e-05,1.3936785635357222e-05,1.385374973390525e-05,1.378572634328203e-05,1.3692890902361392e-05,1.361182086562182e-05,1.358735500787876e-05,1.3431646023739316e-05,1.3406601671923079e-05,1.3334179805013802e-05,1.3241283302255225e-05,1.314131770049651e-05,1.3176177711205805e-05,1.2955324215794722e-05,1.301924446457891e-05,1.309107280940699e-05,1.2960359189895463e-05,1.2747974317511165e-05,1.2656315865406214e-05
