Production rate of Ti-44 by GCR (all) in meteoroid 10cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,9.03,13.06,17.09,21.12,25.15,29.18,33.21
900,1.5226302421679636e-05,1.4752180724476746e-05,1.4359144540334833e-05,1.4669470612874926e-05,1.3162666085905682e-05,1.33656408616906e-05,1.3525221512174346e-05,1.3617230121934073e-05,1.3592355693490356e-05,1.3510786562790806e-05,1.346957317243778e-05
950,1.4426862843998352e-05,1.3987741715814186e-05,1.3627105825225402e-05,1.3930283987292707e-05,1.2512452639830729e-05,1.2714227090470256e-05,1.2872018123034562e-05,1.2965945354547694e-05,1.2947870789200485e-05,1.2872858355197068e-05,1.2835311581734397e-05
1000,1.3691919003426359e-05,1.3284277513373728e-05,1.2952651177619433e-05,1.3248680863812837e-05,1.1911998632814134e-05,1.2112088337322834e-05,1.2267821882340691e-05,1.2363137591066622e-05,1.2350959008908747e-05,1.2281786680371097e-05,1.2247529619064221e-05
1050,1.3014495319133651e-05,1.2635263774155601e-05,1.2329694799624029e-05,1.2618627716439737e-05,1.1356175984800637e-05,1.1554198830404942e-05,1.1707671334215239e-05,1.180393337552277e-05,1.1796873690234916e-05,1.1732918909072618e-05,1.1701620658132983e-05
1100,1.238855748768253e-05,1.2035047143258414e-05,1.1752954061855435e-05,1.2034880977192994e-05,1.0840517494807885e-05,1.1036174346736794e-05,1.1187234037537763e-05,1.1284073180928286e-05,1.1281462090797015e-05,1.1222182015805145e-05,1.1193551105975758e-05
1150,1.1808860890134558e-05,1.1478706533943348e-05,1.1217822992738867e-05,1.1492863545932947e-05,1.0361115107311059e-05,1.055417433843755e-05,1.0702711223227505e-05,1.0799818901020114e-05,1.0801076442050691e-05,1.0745996113442837e-05,1.0719775016652712e-05
1200,1.1270827270284391e-05,1.0961939974759445e-05,1.0720268829990545e-05,1.0988563646058372e-05,9.914536309130585e-06,1.0104821351031263e-05,1.0250759191357287e-05,1.0347877493928735e-05,1.0352500445873535e-05,1.0301202947890256e-05,1.0277163465216823e-05
1250,1.077044371127932e-05,1.048097169001698e-05,1.02567468763067e-05,1.0518451449463844e-05,9.497754999837994e-06,9.685134275449559e-06,9.828424120764936e-06,9.925337584418452e-06,9.932888176789334e-06,9.885006420604304e-06,9.86294579007832e-06
1300,1.0304179343615969e-05,1.0032475318362986e-05,9.824129993536193e-06,1.0079409937123953e-05,9.108093999333394e-06,9.292472744940826e-06,9.433087699674614e-06,9.529616533978018e-06,9.53971301760442e-06,9.494922845541607e-06,9.474660442832597e-06
1350,9.868916259507424e-06,9.613510096800957e-06,9.419649886606499e-06,9.668677243714576e-06,8.743176974807719e-06,8.924490569700183e-06,9.062421543128155e-06,9.158416020823774e-06,9.1707247612581e-06,9.128739134441796e-06,9.110113664369769e-06
1400,9.46189188923782e-06,9.221467531802817e-06,9.040847945442963e-06,9.283798326619493e-06,8.400888039637735e-06,8.579096545475865e-06,8.714348788644737e-06,8.809684579628677e-06,8.823913398653088e-06,8.784477477593253e-06,8.767344573979636e-06
1450,9.080650685690704e-06,8.854026606529707e-06,8.685533883389597e-06,8.922584251778358e-06,8.079337637663164e-06,8.254421313385962e-06,8.387011589405128e-06,8.481585865211671e-06,8.4974784110866e-06,8.460365375747714e-06,8.444595542562114e-06
1500,8.723003414078146e-06,8.509115977259944e-06,8.351750772018254e-06,8.583077736953494e-06,7.776833605261504e-06,7.948789212386543e-06,8.078743478695876e-06,8.172471648809439e-06,8.189802618464667e-06,8.154810103525403e-06,8.140286942541869e-06
